id,text,text-fixed
2811_UK_UK_Approved_Document_B_vol_2,Materials and products.,Materials and products.
2812_UK_UK_Approved_Document_B_vol_2,Cavities and cavity barriers.,Cavities and cavity barriers.
2813_UK_UK_Approved_Document_B_vol_2,Meet the performance criteria given in BRE report BR 135 for external walls using full-scale test data from BS 8414-1 or BS 8414-2.,Meet the performance criteria given in BRE report BR 135 for external walls using full-scale test data from BS 8414-1 or BS 8414-2.
2814_UK_UK_Approved_Document_B_vol_2,"In relation to buildings of any height or use, consideration should be given to the choice of materials (including their extent and arrangement) used for the external wall, or attachments to the wall (e.g. balconies, etc.), to reduce the risk of fire spread over the wall.","In relation to buildings of any height or use, consideration should be given to the choice of materials (including their extent and arrangement) used for the external wall, or attachments to the wall (e.g. balconies, etc.), to reduce the risk of fire spread over the wall."
2816_UK_UK_Approved_Document_B_vol_2,The external surfaces (i.e. outermost external material) of external walls should comply with the provisions in Table 12.1.,The external surfaces (i.e. outermost external material) of external walls should comply with the provisions in Table 12.1.
2817_UK_UK_Approved_Document_B_vol_2,The provisions in Table 12.1 apply to each wall individually in relation to its proximity to the relevant boundary.,The provisions in Table 12.1 apply to each wall individually in relation to its proximity to the relevant boundary.
2850_UK_UK_Approved_Document_B_vol_2,In all cases all the following provisions apply.,In all cases all the following provisions apply.
2851_UK_UK_Approved_Document_B_vol_2,"• Regulation 7(1A) prohibits the use of relevant metal composite materials in the external walls, and specified attachments, of all buildings of any height (see paragraphs 12.12 and 12.13)."," Regulation 7(1A) prohibits the use of relevant metal composite materials in the external walls, and specified attachments, of all buildings of any height (see paragraphs 12.12 and 12.13)."
2852_UK_UK_Approved_Document_B_vol_2,• The advice in paragraph 12.4 should always be followed., The advice in paragraph 12.4 should always be followed.
2853_UK_UK_Approved_Document_B_vol_2,"In addition to the provisions within this table, buildings with a storey 18m or more above ground level should also meet the provisions of paragraph 12.6.","In addition to the provisions within this table, buildings with a storey 18m or more above ground level should also meet the provisions of paragraph 12.6."
2854_UK_UK_Approved_Document_B_vol_2,"In addition to the provisions within this table, buildings with a storey 11m or more above ground level should also meet the provisions of paragraph 12.7.","In addition to the provisions within this table, buildings with a storey 11m or more above ground level should also meet the provisions of paragraph 12.7."
2856_UK_UK_Approved_Document_B_vol_2,The restrictions for these buildings apply to all the materials used in the external wall and specified attachments (see paragraphs 12.14 to 12.17 for further guidance).,The restrictions for these buildings apply to all the materials used in the external wall and specified attachments (see paragraphs 12.14 to 12.17 for further guidance).
2857_UK_UK_Approved_Document_B_vol_2,Profiled or flat steel sheet at least 0.5 mm thick with an organic coating of no more than 0.2mm thickness is also acceptable.,Profiled or flat steel sheet at least 0.5 mm thick with an organic coating of no more than 0.2mm thickness is also acceptable.
2858_UK_UK_Approved_Document_B_vol_2,Timber cladding at least 9mm thick is also acceptable.,Timber cladding at least 9mm thick is also acceptable.
2859_UK_UK_Approved_Document_B_vol_2,10m is measured from the top surface of the roof.,10m is measured from the top surface of the roof.
2863_UK_UK_Approved_Document_B_vol_2,"used in the construction of an external wall should be class A2-s3, d2 or better (see Appendix B).","In a building with a storey 18m or more in height (see Diagram D6 in Appendix D) any insulation product, filler material (such as the core materials of metal composite panels, sandwich panels and window spandrel panels but not including gaskets, sealants and similar) etc. used in the construction of an external wall should be class A2-s3, d2 or better (see Appendix B)."
2864_UK_UK_Approved_Document_B_vol_2,This restriction does not apply to masonry cavity wall construction which complies with Diagram 9.2 in Section 9.,This restriction does not apply to masonry cavity wall construction which complies with Diagram 9.2 in Section 9.
2865_UK_UK_Approved_Document_B_vol_2,"Where regulation 7(2) applies, that regulation prevails over all the provisions in this paragraph.","Where regulation 7(2) applies, that regulation prevails over all the provisions in this paragraph."
2867_UK_UK_Approved_Document_B_vol_2,"used in the construction of an external wall should be class A2-s1, d0 or better (see Appendix B).","In buildings that include a ‘residential’ purpose (purpose groups 1 and 2) with a storey 11m or more in height (see Diagram D6 in Appendix D) any insulation product, filler material (such as the core materials of metal composite panels, sandwich panels and window spandrel panels but not including gaskets, sealants and similar) etc. used in the construction of an external wall should be class A2-s1, d0 or better (see Appendix B)."
2868_UK_UK_Approved_Document_B_vol_2,This restriction does not apply to masonry cavity wall construction which complies with Diagram 9.2 in Section 9.,This restriction does not apply to masonry cavity wall construction which complies with Diagram 9.2 in Section 9.
2869_UK_UK_Approved_Document_B_vol_2,"Where regulation 7(2) applies, that regulation prevails over all the provisions in this paragraph.","Where regulation 7(2) applies, that regulation prevails over all the provisions in this paragraph."
2870_UK_UK_Approved_Document_B_vol_2,"Best practice guidance for green walls (also called living walls) can be found in Fire Performance of Green Roofs and Walls, published by the Department for Communities and Local Government.","Best practice guidance for green walls (also called living walls) can be found in Fire Performance of Green Roofs and Walls, published by the Department for Communities and Local Government."
2871_UK_UK_Approved_Document_B_vol_2,"Where regulation 7(2) applies, that regulation prevails over all the provisions in this paragraph.","Where regulation 7(2) applies, that regulation prevails over all the provisions in this paragraph."
2874_UK_UK_Approved_Document_B_vol_2,"In the case of an external wall construction of a building which, by virtue of paragraph 9.10d (external cladding system with a masonry or concrete inner leaf), is not subject to the provisions of Table 9.1, the surfaces which face into cavities should also meet the provisions of Table 12.1 and provisions in Section 9, but where regulation 7(2) applies, that regulation prevails over the guidance provided in Table 12.1 and Section 9.","In the case of an external wall construction of a building which, by virtue of paragraph 9.10d (external cladding system with a masonry or concrete inner leaf), is not subject to the provisions of Table 9.1, the surfaces which face into cavities should also meet the provisions of Table 12.1 and provisions in Section 9, but where regulation 7(2) applies, that regulation prevails over the guidance provided in Table 12.1 and Section 9."
2875_UK_UK_Approved_Document_B_vol_2,Balconies 12.11 In buildings that include a ‘residential’ purpose (purpose groups 1 and 2) with a storey 11m or more in height (see Diagram D6 in Appendix D) balconies should meet either of the following conditions.,Balconies 12.11 In buildings that include a ‘residential’ purpose (purpose groups 1 and 2) with a storey 11m or more in height (see Diagram D6 in Appendix D) balconies should meet either of the following conditions.
2876_UK_UK_Approved_Document_B_vol_2,"Only contain materials achieving class A1 or A2-s1, d0, except for any of the following.","Only contain materials achieving class A1 or A2-s1, d0, except for any of the following."
2877_UK_UK_Approved_Document_B_vol_2,Cavity trays when used between two leaves of masonry.,Cavity trays when used between two leaves of masonry.
2878_UK_UK_Approved_Document_B_vol_2,Intumescent and fire-stopping materials where the inclusion of the materials is necessary to meet the requirements of Part B of Schedule 1 to the Building Regulations 2010.,Intumescent and fire-stopping materials where the inclusion of the materials is necessary to meet the requirements of Part B of Schedule 1 to the Building Regulations 2010.
2881_UK_UK_Approved_Document_B_vol_2,"Seals, gaskets, fixings, sealants and backer rods.","Seals, gaskets, fixings, sealants and backer rods."
2882_UK_UK_Approved_Document_B_vol_2,Thermal break materials where the inclusion of the materials is necessary to meet the thermal bridging requirements of Part L of Schedule 1 to the Building Regulations 2010.,Thermal break materials where the inclusion of the materials is necessary to meet the thermal bridging requirements of Part L of Schedule 1 to the Building Regulations 2010.
2884_UK_UK_Approved_Document_B_vol_2,Any material achieving class A1fl or A2fl-s1 when it forms the top horizontal floor layer of a balcony and is provided with an imperforate substrate under it which extends to the full size of the class A1fl or A2fl-s1 material.,Any material achieving class A1fl or A2fl-s1 when it forms the top horizontal floor layer of a balcony and is provided with an imperforate substrate under it which extends to the full size of the class A1fl or A2fl-s1 material.
2886_UK_UK_Approved_Document_B_vol_2,Fibre optic cables.,Fibre optic cables.
2889_UK_UK_Approved_Document_B_vol_2,VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION b. Achieve both of the following conditions.,Achieve both of the following conditions.
2890_UK_UK_Approved_Document_B_vol_2,"Have an imperforate soffit which extends to the full area of the balcony, achieves a minimum REI 30 rating and is constructed of materials achieving class A2-s1, d0 or better.","Have an imperforate soffit which extends to the full area of the balcony, achieves a minimum REI 30 rating and is constructed of materials achieving class A2-s1, d0 or better."
2892_UK_UK_Approved_Document_B_vol_2,"Materials achieving class B-s1, d0 or worse extending beyond the boundary of a single compartment should include a band of material rated class A2-s1, d0 or better, a minimum of 300mm in width centred on that boundary line.","Materials achieving class B-s1, d0 or worse extending beyond the boundary of a single compartment should include a band of material rated class A2-s1, d0 or better, a minimum of 300mm in width centred on that boundary line."
2893_UK_UK_Approved_Document_B_vol_2,"Where regulation 7(2) applies, that regulation prevails over all the provisions in this paragraph.","Where regulation 7(2) applies, that regulation prevails over all the provisions in this paragraph."
2894_UK_UK_Approved_Document_B_vol_2,"Metal composite materials 12.12 Regulation 7(1A) prohibits the use of relevant metal composite materials in the external walls, and specified attachments, of all buildings of any height.","Metal composite materials 12.12 Regulation 7(1A) prohibits the use of relevant metal composite materials in the external walls, and specified attachments, of all buildings of any height."
2896_UK_UK_Approved_Document_B_vol_2,"Relevant metal composite materials are defined (in regulation 2(6)(c)) as any panel or sheet, having a thickness of no more than 10mm which is composed of a number of layers two or more of which are made of metal, alloy or metal compound and one or more of which is a substantial layer made of a material having a gross calorific value of more than 35MJ/kg when tested in accordance with BS EN ISO 1716.","Relevant metal composite materials are defined (in regulation 2(6)(c)) as any panel or sheet, having a thickness of no more than 10mm which is composed of a number of layers two or more of which are made of metal, alloy or metal compound and one or more of which is a substantial layer made of a material having a gross calorific value of more than 35MJ/kg when tested in accordance with BS EN ISO 1716."
2897_UK_UK_Approved_Document_B_vol_2,A substantial layer is defined as a layer which is at least 1mm thick or has a mass per unit area of at least 1kg/m².,A substantial layer is defined as a layer which is at least 1mm thick or has a mass per unit area of at least 1kg/m².
2899_UK_UK_Approved_Document_B_vol_2,Materials 12.14 Regulation 7(1)(a) requires that materials used in building work are appropriate for the circumstances in which they are used.,Materials 12.14 Regulation 7(1)(a) requires that materials used in building work are appropriate for the circumstances in which they are used.
2900_UK_UK_Approved_Document_B_vol_2,Regulation 7(2) sets requirements in respect of external walls and specified attachments in relevant buildings.,Regulation 7(2) sets requirements in respect of external walls and specified attachments in relevant buildings.
2902_UK_UK_Approved_Document_B_vol_2,Further guidance on regulation 7(1) can be found in HM Government’s Manual to the Building Regulations.,Further guidance on regulation 7(1) can be found in HM Government’s Manual to the Building Regulations.
2903_UK_UK_Approved_Document_B_vol_2,Regulation 7(2) applies to any building with a storey at least 18m above ground level (as measured in accordance with Diagram D6 in Appendix D) and which contains one or more dwellings; an institution; or a room for residential purposes.,Regulation 7(2) applies to any building with a storey at least 18m above ground level (as measured in accordance with Diagram D6 in Appendix D) and which contains one or more dwellings; an institution; or a room for residential purposes.
2904_UK_UK_Approved_Document_B_vol_2,"It requires that all materials which become part of an external wall or specified attachment achieve class A2-s1, d0 or class A1 in accordance with BS EN 13501-1, other than those exempted by regulation 7(3).","It requires that all materials which become part of an external wall or specified attachment achieve class A2-s1, d0 or class A1 in accordance with BS EN 13501-1, other than those exempted by regulation 7(3)."
2906_UK_UK_Approved_Document_B_vol_2,"The above includes student accommodation, care homes, sheltered housing, hospitals, dormitories in boarding schools, hotels, hostels and boarding houses.","The above includes student accommodation, care homes, sheltered housing, hospitals, dormitories in boarding schools, hotels, hostels and boarding houses."
2907_UK_UK_Approved_Document_B_vol_2,See regulation 7(4) for the definition of relevant buildings.,See regulation 7(4) for the definition of relevant buildings.
2909_UK_UK_Approved_Document_B_vol_2,Transposition to a national class (Table B1) does not apply to the classification in this paragraph.,Transposition to a national class (Table B1) does not apply to the classification in this paragraph.
2910_UK_UK_Approved_Document_B_vol_2,"External walls and specified attachments are defined in regulation 2(6) and these definitions include any parts of the external wall as well as balconies, solar panels and solar shading.","External walls and specified attachments are defined in regulation 2(6) and these definitions include any parts of the external wall as well as balconies, solar panels and solar shading."
2911_UK_UK_Approved_Document_B_vol_2,Regulation 7(3) provides an exemption for certain components found in external walls and specified attachments.,Regulation 7(3) provides an exemption for certain components found in external walls and specified attachments.
2915_UK_UK_Approved_Document_B_vol_2,"Regulations 5(k) and 6(3) provide that, where the use of a building is changed such that the building becomes a building described in regulation 7(4), the construction of the external walls, and specified attachments, must be investigated and, where necessary, work must be carried out to ensure they only contain materials achieving class A2-s1, d0 or class A1, other than those exempted by regulation 7(3).","Regulations 5(k) and 6(3) provide that, where the use of a building is changed such that the building becomes a building described in regulation 7(4), the construction of the external walls, and specified attachments, must be investigated and, where necessary, work must be carried out to ensure they only contain materials achieving class A2-s1, d0 or class A1, other than those exempted by regulation 7(3)."
2916_UK_UK_Approved_Document_B_vol_2,"Solar shading devices 12.19 Regulation 7(2) requires that the curtain and or slats of solar shading devices in a relevant building (as defined in regulation 7(4)) achieve class A1 or A2-s1, d0.","Solar shading devices 12.19 Regulation 7(2) requires that the curtain and or slats of solar shading devices in a relevant building (as defined in regulation 7(4)) achieve class A1 or A2-s1, d0."
2917_UK_UK_Approved_Document_B_vol_2,The curtain of solar shading devices cannot be classified as a membrane in accordance with regulation 7(3).,The curtain of solar shading devices cannot be classified as a membrane in accordance with regulation 7(3).
2918_UK_UK_Approved_Document_B_vol_2,Solar shading devices installed up to 4.5m above ground level are not required to meet the requirements of regulation 7(2).,Solar shading devices installed up to 4.5m above ground level are not required to meet the requirements of regulation 7(2).
2920_UK_UK_Approved_Document_B_vol_2,The provisions of regulation 7 apply in addition to requirement B4.,The provisions of regulation 7 apply in addition to requirement B4.
2921_UK_UK_Approved_Document_B_vol_2,"Therefore, for buildings described in regulation 7(4), the potential impact of any products incorporated into or onto the external walls and specified attachments should be carefully considered with regard to their number, size, orientation and position.","Therefore, for buildings described in regulation 7(4), the potential impact of any products incorporated into or onto the external walls and specified attachments should be carefully considered with regard to their number, size, orientation and position."
2922_UK_UK_Approved_Document_B_vol_2,Particular attention is drawn to the following points.,Particular attention is drawn to the following points.
2923_UK_UK_Approved_Document_B_vol_2,"Membranes used as part of the external wall construction above ground level should achieve a minimum of class B-s3, d0.","Membranes used as part of the external wall construction above ground level should achieve a minimum of class B-s3, d0."
2924_UK_UK_Approved_Document_B_vol_2,"Roofing membranes do not need to achieve a minimum of class A2-s1, d0 when used as part of a roof connecting to an external wall.","Roofing membranes do not need to achieve a minimum of class A2-s1, d0 when used as part of a roof connecting to an external wall."
2925_UK_UK_Approved_Document_B_vol_2,Internal linings should comply with the guidance provided in Section 4. c. Any part of a roof should achieve the minimum performance as detailed in Section 12.,Internal linings should comply with the guidance provided in Section 4. c. Any part of a roof should achieve the minimum performance as detailed in Section 12.
2926_UK_UK_Approved_Document_B_vol_2,"As per regulation 7(3), window frames and glass (including laminated glass) are exempted from regulation 7(2).","As per regulation 7(3), window frames and glass (including laminated glass) are exempted from regulation 7(2)."
2927_UK_UK_Approved_Document_B_vol_2,Window spandrel panels and infill panels must comply with regulation 7(2).,Window spandrel panels and infill panels must comply with regulation 7(2).
2928_UK_UK_Approved_Document_B_vol_2,Thermal breaks are small elements used as part of the external wall construction to restrict thermal bridging.,Thermal breaks are small elements used as part of the external wall construction to restrict thermal bridging.
2929_UK_UK_Approved_Document_B_vol_2,There is no minimum performance for these materials.,There is no minimum performance for these materials.
2930_UK_UK_Approved_Document_B_vol_2,"However, they should not span two compartments and should be limited in size to the minimum required to restrict the thermal bridging (the principal insulation layer is not to be regarded as a thermal break).","However, they should not span two compartments and should be limited in size to the minimum required to restrict the thermal bridging (the principal insulation layer is not to be regarded as a thermal break)."
2931_UK_UK_Approved_Document_B_vol_2,Regulation 7(2) only applies to specified attachments.,Regulation 7(2) only applies to specified attachments.
2932_UK_UK_Approved_Document_B_vol_2,"Shop front signs and similar attachments are not covered by the requirements of regulation 7(2), although attention is drawn to paragraph 12.22g.","Shop front signs and similar attachments are not covered by the requirements of regulation 7(2), although attention is drawn to paragraph 12.22g."
2933_UK_UK_Approved_Document_B_vol_2,"While regulation 7(2) applies to materials which become part of an external wall or specified attachment, consideration should be given to other attachments to the wall which could impact on the risk of fire spread over the wall.","While regulation 7(2) applies to materials which become part of an external wall or specified attachment, consideration should be given to other attachments to the wall which could impact on the risk of fire spread over the wall."
2934_UK_UK_Approved_Document_B_vol_2,Any material achieving class A1fl or A2fl-s1 in accordance with BS EN 13501-1 is exempted when it meets both of the following conditions.,Any material achieving class A1fl or A2fl-s1 in accordance with BS EN 13501-1 is exempted when it meets both of the following conditions.
2936_UK_UK_Approved_Document_B_vol_2,It forms the top horizontal floor layer of a balcony.,It forms the top horizontal floor layer of a balcony.
2937_UK_UK_Approved_Document_B_vol_2,It is provided with an imperforate substrate under it which extends to the full size of the class A1fl or A2fl-s1 material.,It is provided with an imperforate substrate under it which extends to the full size of the class A1fl or A2fl-s1 material.
2942_UK_UK_Approved_Document_B_vol_2,The following assumptions enable a reasonable standard of resistance to the spread of fire to be specified.,The following assumptions enable a reasonable standard of resistance to the spread of fire to be specified.
2943_UK_UK_Approved_Document_B_vol_2,The size of a fire depends on the compartmentation within the building.,The size of a fire depends on the compartmentation within the building.
2944_UK_UK_Approved_Document_B_vol_2,"A fire may involve a complete compartment, but will not spread to other compartments.","A fire may involve a complete compartment, but will not spread to other compartments."
2945_UK_UK_Approved_Document_B_vol_2,"The intensity of fire is related to the building use, but can be moderated by a sprinkler system.","The intensity of fire is related to the building use, but can be moderated by a sprinkler system."
2946_UK_UK_Approved_Document_B_vol_2,"Fires in ‘residential’ and ‘assembly and recreation’ buildings (purposes groups 1, 2 and 5) represent a greater risk to life.","Fires in ‘residential’ and ‘assembly and recreation’ buildings (purposes groups 1, 2 and 5) represent a greater risk to life."
2947_UK_UK_Approved_Document_B_vol_2,A building on the far side of the relevant boundary meets both of the following conditions.,A building on the far side of the relevant boundary meets both of the following conditions.
2948_UK_UK_Approved_Document_B_vol_2,Has a similar elevation to the one in question.,Has a similar elevation to the one in question.
2949_UK_UK_Approved_Document_B_vol_2,Is at the same distance from the common boundary.,Is at the same distance from the common boundary.
2950_UK_UK_Approved_Document_B_vol_2,The radiated heat passing through any part of the fire resisting external wall may be discounted.,The radiated heat passing through any part of the fire resisting external wall may be discounted.
2951_UK_UK_Approved_Document_B_vol_2,"Where regulation 7(2) applies, that regulation prevails over the provisions within this section.","Where regulation 7(2) applies, that regulation prevails over the provisions within this section."
2952_UK_UK_Approved_Document_B_vol_2,"If a reduced separation distance between buildings, or increased amount of unprotected area, is required, smaller compartments should be considered.","If a reduced separation distance between buildings, or increased amount of unprotected area, is required, smaller compartments should be considered."
2954_UK_UK_Approved_Document_B_vol_2,The fire resistance of a wall depends on its distance from the relevant boundary (see Diagram 13.1).,The fire resistance of a wall depends on its distance from the relevant boundary (see Diagram 13.1).
2955_UK_UK_Approved_Document_B_vol_2,Separation distances are measured to boundaries to ensure that the location and design of buildings on adjoining sites have no influence on the building under consideration.,Separation distances are measured to boundaries to ensure that the location and design of buildings on adjoining sites have no influence on the building under consideration.
2956_UK_UK_Approved_Document_B_vol_2,The boundary that a wall faces is the relevant boundary (Diagram 13.2).,The boundary that a wall faces is the relevant boundary (Diagram 13.2).
2957_UK_UK_Approved_Document_B_vol_2,It may be one of the following.,It may be one of the following.
2958_UK_UK_Approved_Document_B_vol_2,The site boundary.,The site boundary.
2960_UK_UK_Approved_Document_B_vol_2,"The centre line of a space where further development is unlikely, such as a road, railway, canal or river.","The centre line of a space where further development is unlikely, such as a road, railway, canal or river."
2961_UK_UK_Approved_Document_B_vol_2,An assumed notional boundary between two buildings on the same site (Diagram 13.3) where either of the following conditions is met.,An assumed notional boundary between two buildings on the same site (Diagram 13.3) where either of the following conditions is met.
2962_UK_UK_Approved_Document_B_vol_2,"One or both of the buildings are in the ‘residential’ or ‘assembly and recreation’ purpose groups (purpose group 1, 2 or 5).","One or both of the buildings are in the ‘residential’ or ‘assembly and recreation’ purpose groups (purpose group 1, 2 or 5)."
2964_UK_UK_Approved_Document_B_vol_2,The buildings will be operated/managed by different organisations.,The buildings will be operated/managed by different organisations.
3014_UK_UK_Approved_Document_B_vol_2,the building (A).,Coincide with the side of the building (A).
3016_UK_UK_Approved_Document_B_vol_2,building (B1 or B2).,Be parallel to the side of the building (B1 or B2).
3019_UK_UK_Approved_Document_B_vol_2,of the building (C)., at an angle of maximum of degrees to the side the building (C).
3041_UK_UK_Approved_Document_B_vol_2,Compliance with the provisions for,Compliance with the provisions for space separation in respect of building A
3043_UK_UK_Approved_Document_B_vol_2,Compliance with the provisions for,Compliance with the provisions for space separation in respect of building B
3046_UK_UK_Approved_Document_B_vol_2,The notional boundary should be set in the area between the two buildings using the following rules:,The notional boundary should be set in the area between the two buildings using the following rules:
3048_UK_UK_Approved_Document_B_vol_2,comply with the provisions for space separation having regard to the amount of its unprotected area.,The notional boundary is assumed to exist in the space between the buildings and is positioned so that one of the buildings would comply with the provisions for space separation having regard to the amount of its unprotected area.
3050_UK_UK_Approved_Document_B_vol_2,"buildings is existing, the position of the boundary will be set by the space separation factors for that building.","In practice, if one of the buildings is existing, the position of the boundary will be set by the space separation factors for that building."
3052_UK_UK_Approved_Document_B_vol_2,notional boundary as the relevant boundary for the second building.,"The siting of the new building, or the second building if both are new, can then be checked to see that it also complies, using the notional boundary as the relevant boundary for the second building."
3057_UK_UK_Approved_Document_B_vol_2,"Parts of an external wall with less fire resistance than the appropriate amount given in Appendix B, Table B4, are called unprotected areas.","Parts of an external wall with less fire resistance than the appropriate amount given in Appendix B, Table B4, are called unprotected areas."
3058_UK_UK_Approved_Document_B_vol_2,"Where a fire resisting external wall has an external surface material that is worse than class B-s3, d2 and is more than 1mm thick, that part of the wall should be classified as an unprotected area equating to half its area (Diagram 13.4).","Where a fire resisting external wall has an external surface material that is worse than class B-s3, d2 and is more than 1mm thick, that part of the wall should be classified as an unprotected area equating to half its area (Diagram 13.4)."
3060_UK_UK_Approved_Document_B_vol_2,Unprotected areas should meet the conditions in Diagram 13.5 and the rest of the wall should be fire resisting from both sides.,Unprotected areas should meet the conditions in Diagram 13.5 and the rest of the wall should be fire resisting from both sides.
3061_UK_UK_Approved_Document_B_vol_2,"External surface materials facing the boundary should be class B-s3, d2 or better.","External surface materials facing the boundary should be class B-s3, d2 or better."
3063_UK_UK_Approved_Document_B_vol_2,"Unprotected area should not exceed the result given by one of the methods in paragraph 13.17, and the rest of the wall (if any) should be fire resisting but only from the inside of the building.","Unprotected area should not exceed the result given by one of the methods in paragraph 13.17, and the rest of the wall (if any) should be fire resisting but only from the inside of the building."
3076_UK_UK_Approved_Document_B_vol_2,"In an otherwise protected wall, small unprotected areas may be ignored where they meet the conditions in Diagram 13.5.","In an otherwise protected wall, small unprotected areas may be ignored where they meet the conditions in Diagram 13.5."
3120_UK_UK_Approved_Document_B_vol_2,"For the purposes of assessing unprotected area, parts of walls of uncompartmented buildings that are more than 30m above mean ground level may be ignored.","For the purposes of assessing unprotected area, parts of walls of uncompartmented buildings that are more than 30m above mean ground level may be ignored."
3122_UK_UK_Approved_Document_B_vol_2,"Where both of the following apply, separation distances may be determined from the wall rather than from the edge of the canopy (Diagram 13.6).","Where both of the following apply, separation distances may be determined from the wall rather than from the edge of the canopy (Diagram 13.6)."
3123_UK_UK_Approved_Document_B_vol_2,The canopy is attached to the side of a building.,The canopy is attached to the side of a building.
3124_UK_UK_Approved_Document_B_vol_2,The edges of the canopy are a minimum of 2m from the relevant boundary.,The edges of the canopy are a minimum of 2m from the relevant boundary.
3125_UK_UK_Approved_Document_B_vol_2,Canopies that fall within class 6 or class 7 of Schedule 2 to the regulations (Exempt Buildings and Work) are exempt from the Building Regulations.,Canopies that fall within class 6 or class 7 of Schedule 2 to the regulations (Exempt Buildings and Work) are exempt from the Building Regulations.
3126_UK_UK_Approved_Document_B_vol_2,Space separation may be disregarded if a canopy is all of the following.,Space separation may be disregarded if a canopy is all of the following.
3128_UK_UK_Approved_Document_B_vol_2,"Above a limited risk or controlled hazard, for example over petrol pumps.","Above a limited risk or controlled hazard, for example over petrol pumps."
3129_UK_UK_Approved_Document_B_vol_2,A minimum of 1000mm from the relevant boundary.,A minimum of 1000mm from the relevant boundary.
3154_UK_UK_Approved_Document_B_vol_2,"Projections from the building line, such as a canopy or a loading platform, can be ignored when assessing separation distance.","Projections from the building line, such as a canopy or a loading platform, can be ignored when assessing separation distance."
3155_UK_UK_Approved_Document_B_vol_2,This does not apply where the canopy is enclosed by side walls.,This does not apply where the canopy is enclosed by side walls.
3158_UK_UK_Approved_Document_B_vol_2,Roofs with a pitch of more than 70 degrees to the horizontal should be assessed in accordance with this section.,Roofs with a pitch of more than 70 degrees to the horizontal should be assessed in accordance with this section.
3159_UK_UK_Approved_Document_B_vol_2,"Vertical parts of a pitched roof, such as dormer windows, should be included, only if the slope of the roof exceeds 70 degrees.","Vertical parts of a pitched roof, such as dormer windows, should be included, only if the slope of the roof exceeds 70 degrees."
3160_UK_UK_Approved_Document_B_vol_2,It is a matter of judgement whether a continuous run of dormer windows that occupies most of a steeply pitched roof should be treated as a wall rather than a roof.,It is a matter of judgement whether a continuous run of dormer windows that occupies most of a steeply pitched roof should be treated as a wall rather than a roof.
3162_UK_UK_Approved_Document_B_vol_2,Portal frames are often used in single storey industrial and commercial buildings where there may be no need for fire resistance of the structure (requirement B3).,Portal frames are often used in single storey industrial and commercial buildings where there may be no need for fire resistance of the structure (requirement B3).
3163_UK_UK_Approved_Document_B_vol_2,"However, where a portal framed building is near a relevant boundary, the external wall near the boundary may need fire resistance to restrict the spread of fire between buildings.","However, where a portal framed building is near a relevant boundary, the external wall near the boundary may need fire resistance to restrict the spread of fire between buildings."
3164_UK_UK_Approved_Document_B_vol_2,"It is generally accepted that a portal frame acts as a single structural element because of the moment-resisting connections used, especially at the column/rafter joints.","It is generally accepted that a portal frame acts as a single structural element because of the moment-resisting connections used, especially at the column/rafter joints."
3165_UK_UK_Approved_Document_B_vol_2,"Thus, in cases where the external wall of the building cannot be wholly unprotected, the rafter members of the frame, as well as the column members, may need to be fire protected.","Thus, in cases where the external wall of the building cannot be wholly unprotected, the rafter members of the frame, as well as the column members, may need to be fire protected."
3166_UK_UK_Approved_Document_B_vol_2,The design method for this is set out in SCI Publication P313.,The design method for this is set out in SCI Publication P313.
3168_UK_UK_Approved_Document_B_vol_2,The recommendations in the SCI publication for designing the foundation to resist overturning do not need to be followed if the building is fitted with a sprinkler system in accordance with Appendix E.,The recommendations in the SCI publication for designing the foundation to resist overturning do not need to be followed if the building is fitted with a sprinkler system in accordance with Appendix E.
3170_UK_UK_Approved_Document_B_vol_2,"Normally, portal frames of reinforced concrete can support external walls requiring a similar degree of fire resistance without specific provision at the base to resist overturning.","Normally, portal frames of reinforced concrete can support external walls requiring a similar degree of fire resistance without specific provision at the base to resist overturning."
3174_UK_UK_Approved_Document_B_vol_2,"Existing buildings may have been designed to comply with all of the following guidance, which is also acceptable.","Existing buildings may have been designed to comply with all of the following guidance, which is also acceptable."
3175_UK_UK_Approved_Document_B_vol_2,The column members are fixed rigidly to a base of sufficient size and depth to resist overturning.,The column members are fixed rigidly to a base of sufficient size and depth to resist overturning.
3176_UK_UK_Approved_Document_B_vol_2,"There is brick, block or concrete protection to the columns up to a protected ring beam providing lateral support.","There is brick, block or concrete protection to the columns up to a protected ring beam providing lateral support."
3177_UK_UK_Approved_Document_B_vol_2,There is some form of roof venting to give early heat release.,There is some form of roof venting to give early heat release.
3180_UK_UK_Approved_Document_B_vol_2,Two simple methods are given for calculating the acceptable amount of unprotected area in an external wall that is a minimum of 1000mm from any point on the relevant boundary.,Two simple methods are given for calculating the acceptable amount of unprotected area in an external wall that is a minimum of 1000mm from any point on the relevant boundary.
3181_UK_UK_Approved_Document_B_vol_2,More precise methods are described in BRE report BR 187 and may be used instead.,More precise methods are described in BRE report BR 187 and may be used instead.
3182_UK_UK_Approved_Document_B_vol_2,When using BR 187 the following radiation intensity at each unprotected area should be assumed.,When using BR 187 the following radiation intensity at each unprotected area should be assumed.
