example_id,content,processed_content,label,metadata
ad30824c-74be-4f4f-916a-dfe1e0a89205,"It should be noted that double buggies are wider than wheelchairs and that, where relevant to the building type, this should be borne in mind when determining an appropriate effective clear width for an entrance door.","It should be noted that double buggies are wider than wheelchairs and that , where relevant to the building type , this should be borne in mind when determining an appropriate effective clear width for an entrance door .",O O O O O B-object I-object O B-quality I-quality I-quality O O O O O O O B-object I-object O B-object O O O O O O O O B-quality B-quality B-property I-property O O B-object I-object O,{'ID': '67_UK_DocM_V2_AccessAndUseOfBuildings'}
d56a51f7-6ec0-457b-a9ed-263fffe3a3e2,"Once open, all doors to accessible entrances should be wide enough to allow unrestricted passage for a variety of users, including wheelchair users, people carrying luggage, people with assistance dogs, and parents with pushchairs and small children.","Once open , all doors to accessible entrances should be wide enough to allow unrestricted passage for a variety of users , including wheelchair users , people carrying luggage , people with assistance dogs , and parents with pushchairs and small children .",O B-quality O O B-object O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '66_UK_DocM_V2_AccessAndUseOfBuildings'}
c145afb4-469c-49a7-a14f-167094cf055e,People should be able to appreciate easily where to place their feet by highlighting nosings and avoiding open rises.,People should be able to appreciate easily where to place their feet by highlighting nosings and avoiding open rises .,B-object O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '54_UK_DocM_V2_AccessAndUseOfBuildings'}
f398541a-81df-4380-a408-d7b1beaa7c92,"People should be able to see other people approaching from the opposite direction, thereby allowing sufficient reaction time for both parties to avoid a collision.","People should be able to see other people approaching from the opposite direction , thereby allowing sufficient reaction time for both parties to avoid a collision .",B-object O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '68_UK_DocM_V2_AccessAndUseOfBuildings'}
42f29765-356f-4d9c-9a73-bc99e7044e07,"People with mobility impairments who arrive as passengers should be able to alight from a vehicle close to the principal entrance, or alternative accessible entrance, of the building in a way that is convenient for entry into the building.","People with mobility impairments who arrive as passengers should be able to alight from a vehicle close to the principal entrance , or alternative accessible entrance , of the building in a way that is convenient for entry into the building .",B-object B-quality I-quality I-quality O B-quality I-quality I-quality O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '47_UK_DocM_V2_AccessAndUseOfBuildings'}
1e3d8e3a-93fd-47e2-833e-d7f36c901c77,Skirtings totalling up to 50mm total thickness and shallow projecting ducts or casings above 1800mm may be discounted when measuring clear width.,Skirtings totalling up to 50mm total thickness and shallow projecting ducts or casings above 1800mm may be discounted when measuring clear width .,B-object O O O B-value B-property I-property O B-property I-property B-object O B-object O B-value O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '131_UK_DocM_V1_AccessAndUseOfBuildings'}
b4582e8e-9bf5-4d2e-8eb3-975e45511aa2,"The building should be designed, within the overall constraints of space, so that the difference in level between the entrance storey and the site entry point is minimised.","The building should be designed , within the overall constraints of space , so that the difference in level between the entrance storey and the site entry point is minimised .",O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '37_UK_DocM_V2_AccessAndUseOfBuildings'}
19478a13-7457-4dd3-a394-744f826db7b0,"The handle to at least one window in the principal living area is 700-1000mm above floor level, unless fitted with a remote opening device that is within this height range.","The handle to at least one window in the principal living area is 700-1000mm above floor level , unless fitted with a remote opening device that is within this height range .",O B-object O O O B-value B-object O O B-quality B-object I-object O B-quality I-quality I-quality I-quality O O O O O B-object I-object I-object O O B-quality I-quality I-quality I-quality O,{'ID': '127_UK_DocM_V1_AccessAndUseOfBuildings'}
2cf150af-bede-4bb6-aa2e-b9f42a109761,The warning should be placed sufficiently in advance of the hazard to allow time to stop and not be so narrow that it might be missed in a single stride.,The warning should be placed sufficiently in advance of the hazard to allow time to stop and not be so narrow that it might be missed in a single stride .,O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '53_UK_DocM_V2_AccessAndUseOfBuildings'}
0cfe8c0e-45e4-4c4c-bf9b-906e26e28c75,"There should be sufficient space for people to approach the building, pass others who are travelling in the opposite direction and carry out all necessary manoeuvres.","There should be sufficient space for people to approach the building , pass others who are travelling in the opposite direction and carry out all necessary manoeuvres .",O O O B-quality B-object O B-object O B-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality O,{'ID': '43_UK_DocM_V2_AccessAndUseOfBuildings'}
23867bb3-e845-48ca-9ee8-72010a55aa42,WC doors must be capable of opening outwards.,WC doors must be capable of opening outwards .,B-object I-object O O B-quality I-quality I-quality I-quality O,{'ID': '124_UK_DocM_V1_AccessAndUseOfBuildings'}
992e8f11-81ac-4d2f-b7d1-60e46b4b7261,Wheelchair accessible dwellings must also provide both a level access shower and a bath.,Wheelchair accessible dwellings must also provide both a level access shower and a bath .,B-quality I-quality B-object O O O O O B-quality I-quality B-object O O B-object O,{'ID': '108_UK_DocM_V1_AccessAndUseOfBuildings'}
302c413e-fefd-47f1-914f-0dc787e4a761,"Where illuminance on surfaces is greater than 200 lux, a difference in light reflectance value should be a minimum of 20 points.","Where illuminance on surfaces is greater than 200 lux , a difference in light reflectance value should be a minimum of 20 points .",O B-property O B-property O O O B-value I-value O O B-property I-property I-property I-property I-property O O O O O B-value I-value O,{'ID': '29_UK_DocM_V2_AccessAndUseOfBuildings'}
85745724-aa09-4cdd-ad17-3c50ea2b99a1,"Where sanitary facilities are wheelchair accessible, basins and sinks should be wall hung (typically with their rim 770-850mm above finished floor level) and the clear zone beneath basins, services and pedestals is maximised to enable wheelchair users to approach.","Where sanitary facilities are wheelchair accessible , basins and sinks should be wall hung ( typically with their rim 770-850mm above finished floor level ) and the clear zone beneath basins , services and pedestals is maximised to enable wheelchair users to approach .",O B-object I-object O B-quality I-quality O B-object O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-object I-object B-quality I-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '105_UK_DocM_V1_AccessAndUseOfBuildings'}
0f67dad7-6df9-444b-8e72-f447668e3fde,"Where sanitary facilities are wheelchair accessible, WC pans should be a minimum of 400mm high.","Where sanitary facilities are wheelchair accessible , WC pans should be a minimum of 400mm high .",O B-object I-object O B-quality I-quality O B-object I-object O O O O O B-value B-property O,{'ID': '104_UK_DocM_V1_AccessAndUseOfBuildings'}
8421f806-70f2-46a9-a308-90a40da3541d,"Where the gradient of the approach, whether over its whole length or in part, is 1:20 or steeper, that part of the approach should be designed as ramped access.","Where the gradient of the approach , whether over its whole length or in part , is 1:20 or steeper , that part of the approach should be designed as ramped access .",O O B-property O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-value O O O B-object I-object O O B-object O O B-quality I-quality I-quality I-quality O,{'ID': '41_UK_DocM_V2_AccessAndUseOfBuildings'}
db611a74-4d57-4f90-989b-23b990d705ae,"Whichever approach is adopted, the agreed level of provision should be clearly recorded.","Whichever approach is adopted , the agreed level of provision should be clearly recorded .",O B-object O O O O B-property I-property I-property I-property O O B-quality I-quality O,{'ID': '24_UK_DocM_V2_AccessAndUseOfBuildings'}
01008f69-874b-443e-bcb2-2f5630280049,"If stairs are used only as an emergency exit and if they lead to spaces in a dwelling or accommodation facility other than those that are necessary for living, the riser may be no more than 220 millimetres and the tread must be no less than 220 millimetres.","If stairs are used only as an emergency exit and if they lead to spaces in a dwelling or accommodation facility other than those that are necessary for living , the riser may be no more than 220 millimetres and the tread must be no less than 220 millimetres .",O B-object O B-quality I-quality I-quality I-quality I-quality I-quality O O B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-property O O O O O B-value I-value O O B-property O O O O O B-value I-value O,{'ID': '24_Finnish_SafetyOfUse'}
03bdab65-fc14-4101-add9-f26c25f41e82,A drainage point shall be equipped with a cleansable water seal.,A drainage point shall be equipped with a cleansable water seal .,O B-object I-object O O O O O B-quality B-object I-object O,{'ID': '134_Finnish_Health-WaterAndSewerage'}
117864c0-5065-4c55-b390-c17b60c8d9dd,"If the protective part of the barrier contains only vertical structures, a cube with edges of no more than 100 millimetres may pass through its openings.","If the protective part of the barrier contains only vertical structures , a cube with edges of no more than 100 millimetres may pass through its openings .",O O B-property I-property O O B-object B-quality I-quality I-quality I-quality O O B-object O B-property O O O O B-value I-value O B-quality I-quality I-quality I-quality O,{'ID': '48_Finnish_SafetyOfUse'}
1913381b-a2cc-496e-9168-82ccf2a01d50,"In connection with repair and alteration work, the heat emitters connected to the domestic hot water ring duct may be replaced so that the heat emission capacity of the heat emitters to be installed does not exceed 200 Watts per room.","In connection with repair and alteration work , the heat emitters connected to the domestic hot water ring duct may be replaced so that the heat emission capacity of the heat emitters to be installed does not exceed 200 Watts per room .",B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-object I-object O O O B-quality B-object I-object I-object I-object O O B-quality O O O B-property I-property I-property O O B-object I-object B-quality I-quality I-quality O O O B-value I-value I-value I-value O,{'ID': '67_Finnish_Health-WaterAndSewerage'}
263dec16-c53e-4169-91d3-b6961fcda501,The water system shall be leakproof.,The water system shall be leakproof .,O B-object I-object O O B-quality O,{'ID': '84_Finnish_Health-WaterAndSewerage'}
33206aa7-1092-4ab9-9534-8e8e16e72d1b,The storm water system shall be cleansable via manholes and fittings.,The storm water system shall be cleansable via manholes and fittings .,O B-object I-object I-object O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '165_Finnish_Health-WaterAndSewerage'}
3322ab9c-4c2b-49af-9bf5-74e0efec08d1,The water system shall withstand internal excess pressure of at least 1 000 kilopascals.,The water system shall withstand internal excess pressure of at least 1 000 kilopascals .,O B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '65_Finnish_Health-WaterAndSewerage'}
40b40b1b-d1b1-49d8-b9b7-13c5845a169d,The structure of the control appliance of the plumbing fixture shall be such that its surface temperature does not arise above 40 degrees Celsius.,The structure of the control appliance of the plumbing fixture shall be such that its surface temperature does not arise above 40 degrees Celsius .,O B-property O O B-object I-object O O B-object I-object O O O O O B-property I-property O O O O B-value I-value I-value O,{'ID': '71_Finnish_Health-WaterAndSewerage'}
4d54279f-8590-4a58-86d5-afb7f3069870,"The apartment-specific water meters shall be located in a place where they are easy to install, read and service.","The apartment-specific water meters shall be located in a place where they are easy to install , read and service .",O B-quality B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '75_Finnish_Health-WaterAndSewerage'}
5577528f-8fa0-4ca3-96f6-ea418091cb86,The side edges of stairs and landings must be fitted with a raised camber to prevent slipping over the edge if a cube measuring more than 50 millimetres in width is able to pass through the opening between the plane level and the handrail or wall.,The side edges of stairs and landings must be fitted with a raised camber to prevent slipping over the edge if a cube measuring more than 50 millimetres in width is able to pass through the opening between the plane level and the handrail or wall .,O B-property I-property O B-object O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-object O O O B-value I-value O B-property O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '32_Finnish_SafetyOfUse'}
61016afd-5449-4b1a-8fe5-86705f07d817,Products to be used in the water system shall be suitable for conveying household water.,Products to be used in the water system shall be suitable for conveying household water .,B-object O O O O O B-object I-object O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '55_Finnish_Health-WaterAndSewerage'}
64f259ba-5280-4bf5-bea2-e18cb837a940,A water point shall incorporate a drainage point that is connected to the sewer via a drainage fixture.,A water point shall incorporate a drainage point that is connected to the sewer via a drainage fixture .,O B-object I-object O O O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '124_Finnish_Health-WaterAndSewerage'}
656aa2fa-18cb-41ee-ae28-28deb3dffcc3,The water temperature of the water in the hot water system shall be at least 55 degrees Celsius and available from the hot water plumbing fixture within 20 seconds.,The water temperature of the water in the hot water system shall be at least 55 degrees Celsius and available from the hot water plumbing fixture within 20 seconds .,O B-property I-property O O B-object O O B-object I-object I-object O O O O B-value I-value I-value O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '61_Finnish_Health-WaterAndSewerage'}
6e49e97f-54f6-4333-9b1e-84373a7defe8,The protective part of the barrier must extend to a height of at least 0.7 metres from the surface of the landing or step.,The protective part of the barrier must extend to a height of at least 0.7 metres from the surface of the landing or step .,O B-property I-property O O B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '40_Finnish_SafetyOfUse'}
6efbae9b-e306-4005-8881-aed97c54e405,Leakage from a pressure sewer located in a groundwater zone shall be detectable.,Leakage from a pressure sewer located in a groundwater zone shall be detectable .,B-property O O B-object I-object O O O B-object I-object O O B-quality O,{'ID': '145_Finnish_Health-WaterAndSewerage'}
726e23c9-02a3-4c56-98d0-8981b7ce877b,"In the construction of a new building as well as in repair and alteration work corresponding to the construction of a new building, the premises to be fitted with a floor drain shall be: 1. showers and bathrooms as well as wash rooms in connection with saunas; 2. laundry room; 3. heat distribution room; 4. ventilation unit room; 5. toilet facility intended for public use; 6. technical utility room with a possibility to water damage; 7. car wash facility; 8. special facilities cleansed by water rinsing.","In the construction of a new building as well as in repair and alteration work corresponding to the construction of a new building , the premises to be fitted with a floor drain shall be : 1 . showers and bathrooms as well as wash rooms in connection with saunas ; 2 . laundry room ; 3 . heat distribution room ; 4 . ventilation unit room ; 5 . toilet facility intended for public use ; 6 . technical utility room with a possibility to water damage ; 7 . car wash facility ; 8 . special facilities cleansed by water rinsing .",O O B-property O O B-quality B-object O O O O B-quality I-quality I-quality O O O O B-property O O B-quality B-object O O B-object O O B-quality I-quality I-quality I-quality I-quality O O O O O B-object O B-object O O O B-object I-object B-quality I-quality I-quality I-quality O O O B-object I-object O O O B-object I-object I-object O O O B-object I-object I-object O O O B-object I-object B-quality I-quality I-quality I-quality O O O B-object I-object I-object B-quality I-quality I-quality I-quality I-quality I-quality O O O B-object I-object I-object O O O B-object I-object B-quality I-quality I-quality I-quality O,{'ID': '126_Finnish_Health-WaterAndSewerage'}
7d877df3-9aa7-4dff-a64d-5356a66c944d,"In public outdoor and indoor spaces, and in business and service premises, a handrail must continue at least 300 millimetres past the start and end points of the structure, and in the case of stairs or ramps that have a width exceeding 2.4 metres and are located in assembly areas, it must also be placed so as to divide the passageway into parts no wider than the abovementioned width.","In public outdoor and indoor spaces , and in business and service premises , a handrail must continue at least 300 millimetres past the start and end points of the structure , and in the case of stairs or ramps that have a width exceeding 2.4 metres and are located in assembly areas , it must also be placed so as to divide the passageway into parts no wider than the abovementioned width .",O B-quality B-object I-object I-object I-object O O O B-quality O B-quality B-object O O B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O O B-object O B-object O O O B-property O B-value I-value O O B-quality I-quality I-quality I-quality O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '59_Finnish_SafetyOfUse'}
84033aa1-c68d-457c-b7d8-893e879cd196,The pumping station shall be equipped with a malfunction detector.,The pumping station shall be equipped with a malfunction detector .,O B-object I-object O O O O O B-object I-object O,{'ID': '131_Finnish_Health-WaterAndSewerage'}
868ad193-b0d2-47b9-9fe0-ded5b761d3b0,The integrity of the water system shall be ensured with pressure testing using water.,The integrity of the water system shall be ensured with pressure testing using water .,O B-property O O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '106_Finnish_Health-WaterAndSewerage'}
8b054fa5-fa6b-40f8-996a-a6dfea855fc3,"The distance between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than 400 millimetres on the side wall and no less than 1,500 millimetres on the end wall.","The distance between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than 400 millimetres on the side wall and no less than 1,500 millimetres on the end wall .",O B-property B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-value I-value B-quality I-quality I-quality I-quality O O O O B-value I-value B-quality I-quality I-quality I-quality O,{'ID': '33_Finnish_SafetyOfUse'}
a52847f2-243e-44ed-b4b4-db3e948dd820,The water system shall be designed so as to prevent detrimental cross-flow of water from the hot water pipe to the cold water pipe or vice versa.,The water system shall be designed so as to prevent detrimental cross-flow of water from the hot water pipe to the cold water pipe or vice versa .,O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '63_Finnish_Health-WaterAndSewerage'}
a922fe4e-30c9-4fef-a442-27459b959914,Vertical service pipes shall be equipped with mechanical or structural leak detectors at each floor if the service pipes are not visible.,Vertical service pipes shall be equipped with mechanical or structural leak detectors at each floor if the service pipes are not visible .,B-quality B-object I-object O O O O B-quality O B-quality B-object I-object O B-quality B-object O O B-object I-object O B-quality I-quality O,{'ID': '82_Finnish_Health-WaterAndSewerage'}
ae098b28-f01d-44df-b601-b7ac7631101d,"On stairs and ramps, a handrail must be installed for the entire length and on both sides of the structure.","On stairs and ramps , a handrail must be installed for the entire length and on both sides of the structure .",O B-object O B-object O O B-object O O B-quality I-quality I-quality I-quality I-quality O O B-property I-property O O B-object O,{'ID': '54_Finnish_SafetyOfUse'}
cc39ab97-8937-45f7-bc1f-bb2ccb95cb56,Drains shall convey foundation drainage water via drainage wells to a collection well.,Drains shall convey foundation drainage water via drainage wells to a collection well .,B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '172_Finnish_Health-WaterAndSewerage'}
d099bcfd-6f29-4146-a72f-189db5e03dd4,"If waste water cannot be conveyed from the drainage points of a building with gravity unloading via a gradient sewer, the waste water shall be pumped.","If waste water can not be conveyed from the drainage points of a building with gravity unloading via a gradient sewer , the waste water shall be pumped .",O B-object I-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-object I-object O O B-quality O,{'ID': '128_Finnish_Health-WaterAndSewerage'}
d1512435-3f66-4a07-90fd-fd3e3d2bea1a,The stairs between floor levels must be covered.,The stairs between floor levels must be covered .,O B-object B-quality I-quality I-quality O O B-quality O,{'ID': '17_Finnish_SafetyOfUse'}
d2b6e6e7-1545-4d84-ae81-e136edd3be74,A handrail must be designed and shaped so that it allows a firm grip.,A handrail must be designed and shaped so that it allows a firm grip .,O B-object O O B-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality O,{'ID': '56_Finnish_SafetyOfUse'}
d34c0f60-8df0-4310-b5af-428c63225a6f,"After a period of non-use of at least eight hours, the water temperature may not exceed 24 degrees Celsius.","After a period of non-use of at least eight hours , the water temperature may not exceed 24 degrees Celsius .",B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-object B-property O O O B-value I-value I-value O,{'ID': '60_Finnish_Health-WaterAndSewerage'}
d925c189-860a-4fcb-ae88-d1cf8cc14fb8,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the riser may be no more than 160 millimetres.","The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres , and the riser may be no more than 160 millimetres .",O B-property O B-object O B-quality I-quality I-quality B-quality B-object O O O O O B-value I-value O O O B-property O O O O O B-value I-value O,{'ID': '28_Finnish_SafetyOfUse'}
d988e207-c3f9-4314-9a16-f99b334595f4,The tread must be no less than 270 millimetres.,The tread must be no less than 270 millimetres .,O B-property O O O O O B-value I-value O,{'ID': '26_Finnish_SafetyOfUse'}
db8b3a40-4d12-4dc9-b463-1c7bc6e4f00d,The waste water pumping station shall be ventilated.,The waste water pumping station shall be ventilated .,O B-object I-object I-object I-object O O B-quality O,{'ID': '130_Finnish_Health-WaterAndSewerage'}
dcc583b1-8c4c-42cf-a1ed-e8907de56254,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the tread must be no less than 270 millimetres.","The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres , and the tread must be no less than 270 millimetres .",O B-property O O B-quality B-object O B-quality B-object B-quality I-quality I-quality I-quality O O O O O B-value I-value O O O B-property O O O O O B-value I-value O,{'ID': '23_Finnish_SafetyOfUse'}
ddd6ec57-ed54-4a8a-abaf-4b1efc287dde,The flushing shall be carried out with household water to remove any dirt and debris from the pipe network.,The flushing shall be carried out with household water to remove any dirt and debris from the pipe network .,O B-property O O B-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '111_Finnish_Health-WaterAndSewerage'}
e1460729-0b58-4a44-99ac-dc150f918428,The cleanouts shall be located so that the entire pipeline may be cleansed.,The cleanouts shall be located so that the entire pipeline may be cleansed .,O B-object O O B-quality O O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '158_Finnish_Health-WaterAndSewerage'}
e320322e-3aee-4167-ad19-a6c6cc41f597,The water system shall incorporate: 1) a pressure gauge; 2) thermometers in the water pipe of mixed domestic hot water from the water heater and in the domestic hot water ring duct to measure the temperature of return water; 3) throttling valves.,The water system shall incorporate : 1 ) a pressure gauge ; 2 ) thermometers in the water pipe of mixed domestic hot water from the water heater and in the domestic hot water ring duct to measure the temperature of return water ; 3 ) throttling valves .,O B-object I-object O O O O O O B-object I-object O O O B-object O O B-object I-object O B-quality I-quality I-quality I-quality O O B-object I-object O O O B-quality I-quality I-quality B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality O O O B-object I-object O,{'ID': '97_Finnish_Health-WaterAndSewerage'}
e8340500-38b6-461b-b00d-d3aa44ac1f0b,The temperature of the water available from the hot water system may not exceed 65 degrees Celsius.,The temperature of the water available from the hot water system may not exceed 65 degrees Celsius .,O B-property O O B-object O O O B-object I-object I-object O O O B-value I-value I-value O,{'ID': '62_Finnish_Health-WaterAndSewerage'}
ec0cd536-6082-48ba-b9e7-8678c02d65a4,Waste water shall be conveyed to the sewer of the water supply plant or for purification property-specifically or to a cesspit.,Waste water shall be conveyed to the sewer of the water supply plant or for purification property-specifically or to a cesspit .,B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '122_Finnish_Health-WaterAndSewerage'}
f0c72b35-5a0a-4554-8713-96f6f73a67f1,A cube with edges of no more than 50 millimetres may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,A cube with edges of no more than 50 millimetres may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step .,O B-object O B-property O O O O B-value I-value O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '51_Finnish_SafetyOfUse'}
f2516477-0c54-4192-9a7a-7bf8755f57e9,"The water meter of a property shall be located in a place where it is easy to install, read and service and where it cannot freeze.","The water meter of a property shall be located in a place where it is easy to install , read and service and where it can not freeze .",O B-object I-object O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '73_Finnish_Health-WaterAndSewerage'}
fb5d3054-4911-4049-ba09-1c3e80f9c07c,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the riser may be no more than 130 millimetres.","The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres , and the riser may be no more than 130 millimetres .",O B-property O B-object O B-quality O B-quality B-quality B-object O O O O O B-value I-value O O O B-property O O O O O B-value I-value O,{'ID': '29_Finnish_SafetyOfUse'}
37f01a2c-b944-45a2-a7f4-140d8c03d7ac,"After rebating, frame components should retain at least 32mm of timber.","After rebating , frame components should retain at least 32mm of timber .",B-quality I-quality O B-object I-object O O O O B-value O B-object O,{'ID': '29_UK_DocQ_Security_Dwellings'}
8aa4b706-1659-4e30-a4fe-e7f33efe3241,All three parts of the compliance checklist should be completed.,All three parts of the compliance checklist should be completed .,O B-value B-object O O B-object I-object O O B-quality O,{'ID': '108_UK_DocO_Overheating'}
1603fe12-9df6-4ab9-acbe-44895cccb7ed,Any looped cords must be fitted with child safety devices.,Any looped cords must be fitted with child safety devices .,O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '87_UK_DocO_Overheating'}
ee0c8c7c-c65e-4403-92e6-628fd680f3bf,Any panel within the doorset should be at least 15mm thick.,Any panel within the doorset should be at least 15mm thick .,O B-object O O B-object O O O O B-value B-property O,{'ID': '30_UK_DocQ_Security_Dwellings'}
df24d65a-425f-4ddd-b3aa-0ae34be4b0c1,Beading should be mechanically fixed and glued in position.,Beading should be mechanically fixed and glued in position .,B-object O O B-quality I-quality O B-quality I-quality I-quality O,{'ID': '32_UK_DocQ_Security_Dwellings'}
34a524ec-6994-426f-86af-78788fd34a80,"Between the locking points for the mortice lock and surface-mounted rim lock, the distance should be 400-600mm.","Between the locking points for the mortice lock and surface-mounted rim lock , the distance should be 400-600mm .",B-quality I-quality I-quality I-quality O O B-object I-object O B-quality B-object I-object O O B-property O O B-value O,{'ID': '36_UK_DocQ_Security_Dwellings'}
70cd7164-bc50-4b16-95b0-432188db4ea5,Buildings located near to significant local pollution sources should be designed to minimise the intake of external air pollutants.,Buildings located near to significant local pollution sources should be designed to minimise the intake of external air pollutants .,B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '80_UK_DocO_Overheating'}
f6add908-4d45-4b3e-83a6-369f6c36c037,"Door rails, stiles and muntins should be at least 44mm thick.","Door rails , stiles and muntins should be at least 44mm thick .",B-object B-object O B-object O B-object O O O O B-value B-property O,{'ID': '28_UK_DocQ_Security_Dwellings'}
082c7ed9-3579-48c2-a0d2-076f1edd647c,"Each of the two sections of the centrally hinged window should be assessed as a single side, bottom or top hung window.","Each of the two sections of the centrally hinged window should be assessed as a single side , bottom or top hung window .",O O O B-value B-property O O B-quality I-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '112_UK_DocO_Overheating'}
