example_id,tagged_sentence,relation_type
825053cb-af5d-43a9-b59b-e2a5ae78ea73_2,The <e1>from the top and bottom corners of the door</e1> of associated parking spaces which have access to either: a. cable routes; b. an electric vehicle charge point should be the greater of the following: a. the number of dwellings in the residential building; b. the <e2>service life</e2> of associated parking spaces.,greater
825053cb-af5d-43a9-b59b-e2a5ae78ea73_3,The <e1>total combined window area</e1> of associated parking spaces which have access to either: a. cable routes; b. an electric vehicle charge point should be the greater of the following: a. the number of dwellings in the residential building; b. the <e2>speed</e2> of associated parking spaces.,greater
825053cb-af5d-43a9-b59b-e2a5ae78ea73_4,The <e1>ventilation rate</e1> of associated parking spaces which have access to either: a. cable routes; b. an electric vehicle charge point should be the greater of the following: a. the number of dwellings in the residential building; b. the <e2>energy efficiency measures</e2> of associated parking spaces.,greater
825053cb-af5d-43a9-b59b-e2a5ae78ea73_5,The <e1>shallow projecting</e1> of associated parking spaces which have access to either: a. cable routes; b. an electric vehicle charge point should be the greater of the following: a. the number of dwellings in the residential building; b. the <e2>pressures</e2> of associated parking spaces.,greater
825053cb-af5d-43a9-b59b-e2a5ae78ea73_6,The <e1>total minimum width</e1> of associated parking spaces which have access to either: a. cable routes; b. an electric vehicle charge point should be the greater of the following: a. the number of dwellings in the residential building; b. the <e2>depth</e2> of associated parking spaces.,greater
825053cb-af5d-43a9-b59b-e2a5ae78ea73_7,The <e1>air-tightness</e1> of associated parking spaces which have access to either: a. cable routes; b. an electric vehicle charge point should be the greater of the following: a. the number of dwellings in the residential building; b. the <e2>widened</e2> of associated parking spaces.,greater
825053cb-af5d-43a9-b59b-e2a5ae78ea73_8,The <e1>fire igniting</e1> of associated parking spaces which have access to either: a. cable routes; b. an electric vehicle charge point should be the greater of the following: a. the number of dwellings in the residential building; b. the <e2>extends</e2> of associated parking spaces.,greater
825053cb-af5d-43a9-b59b-e2a5ae78ea73_9,The <e1>habitable area</e1> of associated parking spaces which have access to either: a. cable routes; b. an electric vehicle charge point should be the greater of the following: a. the number of dwellings in the residential building; b. the <e2>Signs</e2> of associated parking spaces.,greater
825053cb-af5d-43a9-b59b-e2a5ae78ea73_10,The <e1>number of occupants</e1> of associated parking spaces which have access to either: a. cable routes; b. an electric vehicle charge point should be the greater of the following: a. the number of dwellings in the residential building; b. the <e2>intended purpose</e2> of associated parking spaces.,greater
825053cb-af5d-43a9-b59b-e2a5ae78ea73_11,The <e1>that</e1> of associated parking spaces which have access to either: a. cable routes; b. an electric vehicle charge point should be the greater of the following: a. the number of dwellings in the residential building; b. the <e2>headroom</e2> of associated parking spaces.,greater
88e23b46-22d9-4be6-87b7-40541f7995a9_0,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>locations</e1> exceeds <e2>twice the rise plus the going (2R G)</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
88e23b46-22d9-4be6-87b7-40541f7995a9_1,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>total capital cost</e1> exceeds <e2>25 decibels</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
88e23b46-22d9-4be6-87b7-40541f7995a9_2,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>category</e1> exceeds <e2>2.5 ties/m2</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
88e23b46-22d9-4be6-87b7-40541f7995a9_3,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>visual contrast</e1> exceeds <e2>2.0 m3/(h m2)</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
88e23b46-22d9-4be6-87b7-40541f7995a9_4,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>air leakage rate figure</e1> exceeds <e2>60</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
88e23b46-22d9-4be6-87b7-40541f7995a9_5,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>calculation of primary energy and CO2 emissions</e1> exceeds <e2>100 litres</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
88e23b46-22d9-4be6-87b7-40541f7995a9_6,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>above</e1> exceeds <e2>25</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
88e23b46-22d9-4be6-87b7-40541f7995a9_7,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>average carbon monoxide concentration</e1> exceeds <e2>50 millimetres</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
88e23b46-22d9-4be6-87b7-40541f7995a9_8,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>emission rate</e1> exceeds <e2>off</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
88e23b46-22d9-4be6-87b7-40541f7995a9_9,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>surface</e1> exceeds <e2>0.35W/(m2K)</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
88e23b46-22d9-4be6-87b7-40541f7995a9_10,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>results</e1> exceeds <e2>30% load</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
88e23b46-22d9-4be6-87b7-40541f7995a9_11,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the <e1>Extract</e1> exceeds <e2>between 550mm and 700mm</e2>; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_0,"Where the work concerns a building containing more than <e1>0.15 dm3/s per m2</e1> <e2>system and its electrical output</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_1,"Where the work concerns a building containing more than <e1>400-600mm</e1> <e2>roof structures</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_2,"Where the work concerns a building containing more than <e1>25 decibels</e1> <e2>controls</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_3,"Where the work concerns a building containing more than <e1>450mm</e1> <e2>patient  rooms</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_4,"Where the work concerns a building containing more than <e1>three</e1> <e2>cords</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_5,"Where the work concerns a building containing more than <e1>0.05</e1> <e2>fire and service rescue equipment</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_6,"Where the work concerns a building containing more than <e1>100</e1> <e2>water system</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_7,"Where the work concerns a building containing more than <e1>eight per cent</e1> <e2>Controls</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_8,"Where the work concerns a building containing more than <e1>1,200 MJ/m2</e1> <e2>Fire</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_9,"Where the work concerns a building containing more than <e1>44mm</e1> <e2>those</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_10,"Where the work concerns a building containing more than <e1>2,100 millimetres</e1> <e2>Duct</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_11,"Where the work concerns a building containing more than <e1>20 points</e1> <e2>lead boiler</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_0,"In buildings with a <e1>building primary energy rate</e1> greater than <e2>300 millimetres</e2>, automatic meter reading and data collection facilities should be installed.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_1,"In buildings with a <e1>habitable area</e1> greater than <e2>20 degrees Celsius</e2>, automatic meter reading and data collection facilities should be installed.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_2,"In buildings with a <e1>storage capacity</e1> greater than <e2>23C</e2>, automatic meter reading and data collection facilities should be installed.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_3,"In buildings with a <e1>categories</e1> greater than <e2>E</e2>, automatic meter reading and data collection facilities should be installed.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_4,"In buildings with a <e1>level differences</e1> greater than <e2>100</e2>, automatic meter reading and data collection facilities should be installed.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_5,"In buildings with a <e1>going</e1> greater than <e2>18 dm3/s</e2>, automatic meter reading and data collection facilities should be installed.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_6,"In buildings with a <e1>insulating performance</e1> greater than <e2>44mm</e2>, automatic meter reading and data collection facilities should be installed.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_7,"In buildings with a <e1>maintained</e1> greater than <e2>2,100 millimetres</e2>, automatic meter reading and data collection facilities should be installed.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_8,"In buildings with a <e1>reference value</e1> greater than <e2>1800mm</e2>, automatic meter reading and data collection facilities should be installed.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_9,"In buildings with a <e1>CO2</e1> greater than <e2>6m</e2>, automatic meter reading and data collection facilities should be installed.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_10,"In buildings with a <e1>power requirements</e1> greater than <e2>450mm</e2>, automatic meter reading and data collection facilities should be installed.",greater
8e8f4fb5-00b5-404f-89df-a07287984748_11,"In buildings with a <e1>total extract air flow</e1> greater than <e2>600kg/m3</e2>, automatic meter reading and data collection facilities should be installed.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_0,"A guardrail must be used at points with a <e1>dwelling primary energy rate</e1> of over <e2>280mm</e2>, if these can be accessed by children.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_1,"A guardrail must be used at points with a <e1>extends</e1> of over <e2>two </e2>, if these can be accessed by children.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_2,"A guardrail must be used at points with a <e1>air flow rates</e1> of over <e2>m3/(hm2) at 50Pa</e2>, if these can be accessed by children.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_3,"A guardrail must be used at points with a <e1>cross fall</e1> of over <e2>50</e2>, if these can be accessed by children.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_4,"A guardrail must be used at points with a <e1>primary energy factor</e1> of over <e2>50 millimetres</e2>, if these can be accessed by children.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_5,"A guardrail must be used at points with a <e1>minimum value</e1> of over <e2>100 millimetres</e2>, if these can be accessed by children.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_6,"A guardrail must be used at points with a <e1>Unit length</e1> of over <e2>certain proportion</e2>, if these can be accessed by children.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_7,"A guardrail must be used at points with a <e1>shape</e1> of over <e2>0.3</e2>, if these can be accessed by children.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_8,"A guardrail must be used at points with a <e1>going</e1> of over <e2>300 litres</e2>, if these can be accessed by children.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_9,"A guardrail must be used at points with a <e1>slope</e1> of over <e2>0.2</e2>, if these can be accessed by children.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_10,"A guardrail must be used at points with a <e1>number of appliances</e1> of over <e2>100 litres</e2>, if these can be accessed by children.",greater
9618a274-45da-4e3e-87f0-21c2bfae4a8e_11,"A guardrail must be used at points with a <e1>rate of heat release</e1> of over <e2>3</e2>, if these can be accessed by children.",greater
99a53f17-48cb-4012-a47b-700761e0983b_0,Where a new building which is not a residential building or a mixed-use building has more than <e1>01:20:00</e1> <e2>residential block of flats</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
99a53f17-48cb-4012-a47b-700761e0983b_1,Where a new building which is not a residential building or a mixed-use building has more than <e1>twice the rise plus the going (2R G)</e1> <e2>onsite electricity generation and storage</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
99a53f17-48cb-4012-a47b-700761e0983b_2,Where a new building which is not a residential building or a mixed-use building has more than <e1>0.07</e1> <e2>tier</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
99a53f17-48cb-4012-a47b-700761e0983b_3,Where a new building which is not a residential building or a mixed-use building has more than <e1>600 millimetres</e1> <e2>fittings</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
99a53f17-48cb-4012-a47b-700761e0983b_4,Where a new building which is not a residential building or a mixed-use building has more than <e1>90mm</e1> <e2>toilet and washing facility</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
99a53f17-48cb-4012-a47b-700761e0983b_5,Where a new building which is not a residential building or a mixed-use building has more than <e1>20</e1> <e2>water heater</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
99a53f17-48cb-4012-a47b-700761e0983b_6,Where a new building which is not a residential building or a mixed-use building has more than <e1>half</e1> <e2>insulating material</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
99a53f17-48cb-4012-a47b-700761e0983b_7,Where a new building which is not a residential building or a mixed-use building has more than <e1>20 litres per second</e1> <e2>driveway</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
99a53f17-48cb-4012-a47b-700761e0983b_8,Where a new building which is not a residential building or a mixed-use building has more than <e1>100</e1> <e2>enduse categories</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
99a53f17-48cb-4012-a47b-700761e0983b_9,Where a new building which is not a residential building or a mixed-use building has more than <e1>0.15 dm3/s per m2</e1> <e2>Ramps</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
99a53f17-48cb-4012-a47b-700761e0983b_10,Where a new building which is not a residential building or a mixed-use building has more than <e1>0.052083333</e1> <e2>window and door units</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
99a53f17-48cb-4012-a47b-700761e0983b_11,Where a new building which is not a residential building or a mixed-use building has more than <e1>180 millimetres</e1> <e2>cooker</e2> (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_0,"If the <e1>part</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>one metre</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_1,"If the <e1>internal temperature</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>500kW</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_2,"If the <e1>primary energy factor</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>40</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_3,"If the <e1>from the inside face of the wall</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>EI 15</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_4,"If the <e1>air leakage rate figure</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>6m</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_5,"If the <e1>equivalent area</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>ten millimetres</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_6,"If the <e1>energy efficiency</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>60</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_7,"If the <e1>Manual control</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>3m</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_8,"If the <e1>drop</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>20 millimetres</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_9,"If the <e1>total flow rate</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>(16.66 8.33 V0.4)/(1000 24)</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_10,"If the <e1>dwelling fabric energy efficiency rate</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>25 decibels</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4_11,"If the <e1>configuration</e1> of a mechanical ventilation systems air duct is designed to be greater than <e2>850-1000mm</e2>, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_0,"For a building that contains more than <e1>24 metres</e1> <e2>exterior wall</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_1,"For a building that contains more than <e1>0.8 metres</e1> <e2>water system</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_2,"For a building that contains more than <e1>600 x 600 millimetres</e1> <e2>compressible tape</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_3,"For a building that contains more than <e1>0.15m/s</e1> <e2>Manual controls</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_4,"For a building that contains more than <e1>7 mg/m3 (6 ppm)</e1> <e2>circulation  piping</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_5,"For a building that contains more than <e1>30m2</e1> <e2>organic substances</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_6,"For a building that contains more than <e1>2.4m</e1> <e2>roof windows</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_7,"For a building that contains more than <e1>two years</e1> <e2>kitchens</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_8,"For a building that contains more than <e1>60</e1> <e2>playgrounds</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_9,"For a building that contains more than <e1>9 metres</e1> <e2>emergency repairs</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_10,"For a building that contains more than <e1>900mm</e1> <e2>patient  rooms</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a1f91cfd-21f8-49a4-8468-746f49f4848e_11,"For a building that contains more than <e1>2.4 metres</e1> <e2>acoustic environment</e2> for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_0,"If the <e1>combined dead,imposed and wind loads</e1> of windows, roof windows, rooflights and doors exceeds <e2>600mm</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_1,"If the <e1>Level differences</e1> of windows, roof windows, rooflights and doors exceeds <e2>56 metres</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_2,"If the <e1>quality of the installation</e1> of windows, roof windows, rooflights and doors exceeds <e2>1,200 MJ/m2</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_3,"If the <e1>effective rated output</e1> of windows, roof windows, rooflights and doors exceeds <e2>3m</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_4,"If the <e1>air leakage rate figure</e1> of windows, roof windows, rooflights and doors exceeds <e2>30% load</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_5,"If the <e1>exit</e1> of windows, roof windows, rooflights and doors exceeds <e2>8.5m2</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_6,"If the <e1>protective part</e1> of windows, roof windows, rooflights and doors exceeds <e2>20 points</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_7,"If the <e1>Control</e1> of windows, roof windows, rooflights and doors exceeds <e2>3.3m</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_8,"If the <e1>fire igniting</e1> of windows, roof windows, rooflights and doors exceeds <e2>300 millimetres</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_9,"If the <e1>energy performance</e1> of windows, roof windows, rooflights and doors exceeds <e2>270 millimetres</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_10,"If the <e1>open outwards</e1> of windows, roof windows, rooflights and doors exceeds <e2>200 m2</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a387fcb8-ead2-4094-9be9-72d783468b33_11,"If the <e1>distance of the basement storey floor from the entry level</e1> of windows, roof windows, rooflights and doors exceeds <e2>50 m2</e2> of the total floor area of the dwelling, compensating measures should be taken to improve the energy efficiency of the dwelling.",greater
a8b3e54e-902c-4502-99a2-8c41d46f1416_0,"If there are more than <e1>four</e1> <e2>structures</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
a8b3e54e-902c-4502-99a2-8c41d46f1416_1,"If there are more than <e1>200 m2</e1> <e2>foundations</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
a8b3e54e-902c-4502-99a2-8c41d46f1416_2,"If there are more than <e1>15mm</e1> <e2>ventilation  system</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
a8b3e54e-902c-4502-99a2-8c41d46f1416_3,"If there are more than <e1>EI 30</e1> <e2>dwellings</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
a8b3e54e-902c-4502-99a2-8c41d46f1416_4,"If there are more than <e1>1.2W/(m2K)</e1> <e2>facade</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
a8b3e54e-902c-4502-99a2-8c41d46f1416_5,"If there are more than <e1>three metres</e1> <e2>CO2 measurements</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
a8b3e54e-902c-4502-99a2-8c41d46f1416_6,"If there are more than <e1>1m2</e1> <e2>Insulating materials</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
