example_id,tagged_sentence,relation_type
60024014-cb6a-4a53-9b12-9497e0a1e5e8_5,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>clear width</e1> <e2>600kg/m3</e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_6,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>U-value</e1> <e2>25</e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_7,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>Unit length</e1> <e2>two </e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_8,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>presence</e1> <e2>0.052083333</e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_9,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>number of wall ties per square metre</e1> <e2>500kW</e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_10,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>illuminance</e1> <e2>120</e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_11,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>air flow rates</e1> <e2>15 degrees</e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
6a41a473-bd3c-4e38-a093-094b3fdae388_0,At least one in every <e1>1.2W/(m2K)</e1> remaining <e2>waste</e2> must be provided with cable routes.,equal
6a41a473-bd3c-4e38-a093-094b3fdae388_1,At least one in every <e1>30m2</e1> remaining <e2>hotels</e2> must be provided with cable routes.,equal
6a41a473-bd3c-4e38-a093-094b3fdae388_2,At least one in every <e1>13l/s</e1> remaining <e2>air barrier</e2> must be provided with cable routes.,equal
6a41a473-bd3c-4e38-a093-094b3fdae388_3,At least one in every <e1>600kg/m3</e1> remaining <e2>drainage water</e2> must be provided with cable routes.,equal
6a41a473-bd3c-4e38-a093-094b3fdae388_4,At least one in every <e1>600mm</e1> remaining <e2>Taps</e2> must be provided with cable routes.,equal
6a41a473-bd3c-4e38-a093-094b3fdae388_5,At least one in every <e1>0.15 dm3/s per m2</e1> remaining <e2>low expansion foam</e2> must be provided with cable routes.,equal
6a41a473-bd3c-4e38-a093-094b3fdae388_6,At least one in every <e1>230mm</e1> remaining <e2>heating appliance</e2> must be provided with cable routes.,equal
6a41a473-bd3c-4e38-a093-094b3fdae388_7,At least one in every <e1>10 kN</e1> remaining <e2>surfaces</e2> must be provided with cable routes.,equal
6a41a473-bd3c-4e38-a093-094b3fdae388_8,At least one in every <e1>(16.66 8.33 V0.4)/(1000 24)</e1> remaining <e2>approach</e2> must be provided with cable routes.,equal
6a41a473-bd3c-4e38-a093-094b3fdae388_9,"At least one in every <e1>1,200 MJ/m2</e1> remaining <e2>thermal element</e2> must be provided with cable routes.",equal
6a41a473-bd3c-4e38-a093-094b3fdae388_10,At least one in every <e1>01:08:00</e1> remaining <e2>malfunction detector</e2> must be provided with cable routes.,equal
6a41a473-bd3c-4e38-a093-094b3fdae388_11,At least one in every <e1>9 metres</e1> remaining <e2>damage</e2> must be provided with cable routes.,equal
710ef992-e187-4b1a-894b-e0e222f54359_0,"NOTE: For grid-supplied electricity, a <e1>number of people evacuating</e1> of <e2>90mm</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
710ef992-e187-4b1a-894b-e0e222f54359_1,"NOTE: For grid-supplied electricity, a <e1>going</e1> of <e2>25 decibels</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
710ef992-e187-4b1a-894b-e0e222f54359_2,"NOTE: For grid-supplied electricity, a <e1>proportion</e1> of <e2>three seconds</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
710ef992-e187-4b1a-894b-e0e222f54359_3,"NOTE: For grid-supplied electricity, a <e1>parasitic energy use</e1> of <e2>44mm</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
710ef992-e187-4b1a-894b-e0e222f54359_4,"NOTE: For grid-supplied electricity, a <e1>surface temperature</e1> of <e2>20</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
710ef992-e187-4b1a-894b-e0e222f54359_5,"NOTE: For grid-supplied electricity, a <e1>number</e1> of <e2>0.2</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
710ef992-e187-4b1a-894b-e0e222f54359_6,"NOTE: For grid-supplied electricity, a <e1>total number</e1> of <e2>8.5m2</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
710ef992-e187-4b1a-894b-e0e222f54359_7,"NOTE: For grid-supplied electricity, a <e1>annual percentage of heat</e1> of <e2>25mm</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
710ef992-e187-4b1a-894b-e0e222f54359_8,"NOTE: For grid-supplied electricity, a <e1>total useful floor area</e1> of <e2>300 litres</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
710ef992-e187-4b1a-894b-e0e222f54359_9,"NOTE: For grid-supplied electricity, a <e1>span</e1> of <e2>850-1000mm</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
710ef992-e187-4b1a-894b-e0e222f54359_10,"NOTE: For grid-supplied electricity, a <e1>feasibility of installing high-efficiency alternative systems</e1> of <e2>16/01/2023 00:00</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
710ef992-e187-4b1a-894b-e0e222f54359_11,"NOTE: For grid-supplied electricity, a <e1>presence</e1> of <e2>300mm</e2> and primary energy factor of 1.501kWhPE/kWh should be used.",equal
75c60084-6878-472d-8694-e8739e0dd76c_0,The width of access routes in assembly areas with a <e1>service life</e1> of <e2>50 m2</e2> must be at least 900 millimetres.,equal
75c60084-6878-472d-8694-e8739e0dd76c_1,The width of access routes in assembly areas with a <e1>quality of the installation</e1> of <e2>8 per cent (1:12.5)</e2> must be at least 900 millimetres.,equal
75c60084-6878-472d-8694-e8739e0dd76c_2,The width of access routes in assembly areas with a <e1>travel</e1> of <e2>3</e2> must be at least 900 millimetres.,equal
75c60084-6878-472d-8694-e8739e0dd76c_3,The width of access routes in assembly areas with a <e1>Leakage</e1> of <e2>one</e2> must be at least 900 millimetres.,equal
75c60084-6878-472d-8694-e8739e0dd76c_4,The width of access routes in assembly areas with a <e1>air extract rate</e1> of <e2>20 millimetres</e2> must be at least 900 millimetres.,equal
75c60084-6878-472d-8694-e8739e0dd76c_5,The width of access routes in assembly areas with a <e1>output</e1> of <e2>28 metres</e2> must be at least 900 millimetres.,equal
75c60084-6878-472d-8694-e8739e0dd76c_6,The width of access routes in assembly areas with a <e1>horizontal spacing</e1> of <e2>180kW</e2> must be at least 900 millimetres.,equal
75c60084-6878-472d-8694-e8739e0dd76c_7,The width of access routes in assembly areas with a <e1>step</e1> of <e2>65 degrees Celsius</e2> must be at least 900 millimetres.,equal
75c60084-6878-472d-8694-e8739e0dd76c_8,The width of access routes in assembly areas with a <e1>product certificate</e1> of <e2>100 litres</e2> must be at least 900 millimetres.,equal
75c60084-6878-472d-8694-e8739e0dd76c_9,The width of access routes in assembly areas with a <e1>sizes</e1> of <e2>15</e2> must be at least 900 millimetres.,equal
75c60084-6878-472d-8694-e8739e0dd76c_10,The width of access routes in assembly areas with a <e1>heat gain</e1> of <e2>300mm</e2> must be at least 900 millimetres.,equal
75c60084-6878-472d-8694-e8739e0dd76c_11,"The width of access routes in assembly areas with a <e1>thresholds</e1> of <e2>1,500  millimetres</e2> must be at least 900 millimetres.",equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_0,<e1>15</e1> <e2>balcony</e2> must be installed.,equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_1,<e1>390 millimetres</e1> <e2>baby changing facilities</e2> must be installed.,equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_2,<e1>400mm</e1> <e2>thermometers</e2> must be installed.,equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_3,<e1>(16.66 8.33 V0.4)/(1000 24)</e1> <e2>living area</e2> must be installed.,equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_4,<e1>70 kN</e1> <e2>stairs</e2> must be installed.,equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_5,<e1>50 m2</e1> <e2>temperature control</e2> must be installed.,equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_6,"<e1>1,500  millimetres</e1> <e2>ventilation unit room</e2> must be installed.",equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_7,<e1>eight per cent</e1> <e2>volume systems</e2> must be installed.,equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_8,<e1>40 degrees Celsius</e1> <e2>chamber</e2> must be installed.,equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_9,<e1>20 degrees Celsius</e1> <e2>toilet washroom</e2> must be installed.,equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_10,<e1>650mm</e1> <e2>pressure sewer</e2> must be installed.,equal
76acc6bd-50c0-4f3f-b015-42e171ec6ce7_11,<e1>16/01/2023 00:00</e1> <e2>cases</e2> must be installed.,equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_0,"If the dwelling only has <e1>1</e1> <e2>floor areas</e2>, a minimum ventilation rate of 13l/s should be used.",equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_1,"If the dwelling only has <e1>120</e1> <e2>lead boiler</e2>, a minimum ventilation rate of 13l/s should be used.",equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_2,"If the dwelling only has <e1>0.7 metres</e1> <e2>control system</e2>, a minimum ventilation rate of 13l/s should be used.",equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_3,"If the dwelling only has <e1>2.2 metres</e1> <e2>electricity generation systems</e2>, a minimum ventilation rate of 13l/s should be used.",equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_4,"If the dwelling only has <e1>4</e1> <e2>hot water system</e2>, a minimum ventilation rate of 13l/s should be used.",equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_5,"If the dwelling only has <e1>900-1000mm</e1> <e2>duct</e2>, a minimum ventilation rate of 13l/s should be used.",equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_6,"If the dwelling only has <e1>off</e1> <e2>service building</e2>, a minimum ventilation rate of 13l/s should be used.",equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_7,"If the dwelling only has <e1>20 millimetres</e1> <e2>lifting device</e2>, a minimum ventilation rate of 13l/s should be used.",equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_8,"If the dwelling only has <e1>0.052083333</e1> <e2>storeys</e2>, a minimum ventilation rate of 13l/s should be used.",equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_9,"If the dwelling only has <e1>0.5 kN/m2</e1> <e2>Manual reset</e2>, a minimum ventilation rate of 13l/s should be used.",equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_10,"If the dwelling only has <e1>1,000 millimetres</e1> <e2>staircase</e2>, a minimum ventilation rate of 13l/s should be used.",equal
77f993c6-dff1-4f9a-8f66-73221d3cbaff_11,"If the dwelling only has <e1>20mm</e1> <e2>sanitary accommodation</e2>, a minimum ventilation rate of 13l/s should be used.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_0,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>heat loss</e1> <e2>ten millimetres</e2>.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_1,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>target fabric energy efficiency rate</e1> <e2>adequate means</e2>.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_2,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>maximum number of occupants</e1> <e2>0.15</e2>.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_3,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>density</e1> <e2>4</e2>.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_4,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>presence</e1> <e2>9 metres</e2>.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_5,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>load EER</e1> <e2>0.5 kN/m2</e2>.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_6,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>exposure coefficient</e1> <e2>50</e2>.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_7,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>insulating performance</e1> <e2>100</e2>.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_8,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>horizontal spacing</e1> <e2>65mm</e2>.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_9,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>area</e1> <e2>220 millimetres</e2>.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_10,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>length</e1> <e2>9mm</e2>.",equal
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c_11,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be <e1>design solar load</e1> <e2>four</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_0,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>layers</e1> <e2>190 kN</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_1,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>water vapour resistance</e1> <e2>1,500  millimetres</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_2,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>diameter</e1> <e2>100 millimetres</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_3,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>planned time of use</e1> <e2>eight per cent</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_4,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>number of people evacuating</e1> <e2>1,200 MJ/m2</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_5,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>slope</e1> <e2>2.4m</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_6,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>heat gain</e1> <e2>0.07</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_7,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>rated speed</e1> <e2>two</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_8,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>dimension</e1> <e2>100 litres</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_9,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>constraints</e1> <e2>50mm</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_10,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>number of wall ties per square metre</e1> <e2>120</e2>.",equal
7e34700e-92de-4b00-a820-f4085a2e186c_11,"If the free gap between facing walls of adjacent glazed balconies or the distance of the wall to the window of an adjacent fire compartment is less than 2 metres, the wall in question must be <e1>going</e1> <e2>0.3</e2>.",equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_0,The resilient layer should be to the full height of the door and <e1>adequate means</e1> <e2>shape</e2> of the doorset.,equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_1,The resilient layer should be to the full height of the door and <e1>One</e1> <e2>design temperature difference</e2> of the doorset.,equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_2,The resilient layer should be to the full height of the door and <e1>20 degrees Celsius</e1> <e2>Air permeability</e2> of the doorset.,equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_3,The resilient layer should be to the full height of the door and <e1>ten millimetres</e1> <e2>drop</e2> of the doorset.,equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_4,The resilient layer should be to the full height of the door and <e1>5m</e1> <e2>inaccuracies</e2> of the doorset.,equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_5,The resilient layer should be to the full height of the door and <e1>15 degrees</e1> <e2>elevation difference</e2> of the doorset.,equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_6,The resilient layer should be to the full height of the door and <e1>0.15m/s</e1> <e2>input charge</e2> of the doorset.,equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_7,The resilient layer should be to the full height of the door and <e1>200 m2</e1> <e2>Activation</e2> of the doorset.,equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_8,The resilient layer should be to the full height of the door and <e1>65mm</e1> <e2>centre pane U-value</e2> of the doorset.,equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_9,The resilient layer should be to the full height of the door and <e1>900-1000mm</e1> <e2>target primary energy rate</e2> of the doorset.,equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_10,The resilient layer should be to the full height of the door and <e1>9 metres</e1> <e2>flow rate</e2> of the doorset.,equal
7f49ccb1-ce2c-47eb-8b22-2c8e806e5d88_11,The resilient layer should be to the full height of the door and <e1>15mm</e1> <e2>category</e2> of the doorset.,equal
835d8fad-7a27-4299-aa38-a5b1771a6779_0,"In large building complexes, such as retail parks and large sports centres, there should be <e1>EI 15</e1> wheelchair-accessible unisex <e2>thermal bridging</e2> capable of including an adult changing table.",equal
835d8fad-7a27-4299-aa38-a5b1771a6779_1,"In large building complexes, such as retail parks and large sports centres, there should be <e1>5m</e1> wheelchair-accessible unisex <e2>high rate controls</e2> capable of including an adult changing table.",equal
835d8fad-7a27-4299-aa38-a5b1771a6779_2,"In large building complexes, such as retail parks and large sports centres, there should be <e1>300 litres</e1> wheelchair-accessible unisex <e2>seating area</e2> capable of including an adult changing table.",equal
835d8fad-7a27-4299-aa38-a5b1771a6779_3,"In large building complexes, such as retail parks and large sports centres, there should be <e1>0.7</e1> wheelchair-accessible unisex <e2>substantial proportion</e2> capable of including an adult changing table.",equal
835d8fad-7a27-4299-aa38-a5b1771a6779_4,"In large building complexes, such as retail parks and large sports centres, there should be <e1>28 metres</e1> wheelchair-accessible unisex <e2>accommodation</e2> capable of including an adult changing table.",equal
835d8fad-7a27-4299-aa38-a5b1771a6779_5,"In large building complexes, such as retail parks and large sports centres, there should be <e1>600 x 600 millimetres</e1> wheelchair-accessible unisex <e2>block of flats</e2> capable of including an adult changing table.",equal
835d8fad-7a27-4299-aa38-a5b1771a6779_6,"In large building complexes, such as retail parks and large sports centres, there should be <e1>0.7 metres</e1> wheelchair-accessible unisex <e2>Gangways</e2> capable of including an adult changing table.",equal
835d8fad-7a27-4299-aa38-a5b1771a6779_7,"In large building complexes, such as retail parks and large sports centres, there should be <e1>twice the rise plus the going (2R G)</e1> wheelchair-accessible unisex <e2>cooling appliance</e2> capable of including an adult changing table.",equal
835d8fad-7a27-4299-aa38-a5b1771a6779_8,"In large building complexes, such as retail parks and large sports centres, there should be <e1>25W/m2</e1> wheelchair-accessible unisex <e2>cooker</e2> capable of including an adult changing table.",equal
835d8fad-7a27-4299-aa38-a5b1771a6779_9,"In large building complexes, such as retail parks and large sports centres, there should be <e1>1 in 40</e1> wheelchair-accessible unisex <e2>hermostatic control</e2> capable of including an adult changing table.",equal
835d8fad-7a27-4299-aa38-a5b1771a6779_10,"In large building complexes, such as retail parks and large sports centres, there should be <e1>15</e1> wheelchair-accessible unisex <e2>ventilation equipment</e2> capable of including an adult changing table.",equal
835d8fad-7a27-4299-aa38-a5b1771a6779_11,"In large building complexes, such as retail parks and large sports centres, there should be <e1>65 degrees Celsius</e1> wheelchair-accessible unisex <e2>Variable volume control systems</e2> capable of including an adult changing table.",equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_0,All <e1>three seconds</e1> <e2>Window handles</e2> of the compliance checklist should be completed.,equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_1,All <e1>1m2</e1> <e2>Solid walls</e2> of the compliance checklist should be completed.,equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_2,All <e1>five</e1> <e2>commercial part</e2> of the compliance checklist should be completed.,equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_3,All <e1>40 degrees Celsius</e1> <e2>building envelope</e2> of the compliance checklist should be completed.,equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_4,All <e1>certain proportion</e1> <e2>exhaust outlets</e2> of the compliance checklist should be completed.,equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_5,All <e1>between 550mm and 700mm</e1> <e2>Dwellings</e2> of the compliance checklist should be completed.,equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_6,All <e1>A</e1> <e2>restrictors</e2> of the compliance checklist should be completed.,equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_7,All <e1>2m</e1> <e2>lighting</e2> of the compliance checklist should be completed.,equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_8,All <e1>120</e1> <e2>expanded metal</e2> of the compliance checklist should be completed.,equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_9,All <e1>600kg/m3</e1> <e2>Ventilation systems</e2> of the compliance checklist should be completed.,equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_10,All <e1>E</e1> <e2>staircase</e2> of the compliance checklist should be completed.,equal
8aa4b706-1659-4e30-a4fe-e7f33efe3241_11,All <e1>25 decibels</e1> <e2>notice</e2> of the compliance checklist should be completed.,equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_0,"When calculating the reference heat loss of a building, the value of <e1>3.3m</e1> shall be used as the <e2>habitable area</e2> for the air leakage rate figure for the building envelope.",equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_1,"When calculating the reference heat loss of a building, the value of <e1>120</e1> shall be used as the <e2>thresholds</e2> for the air leakage rate figure for the building envelope.",equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_2,"When calculating the reference heat loss of a building, the value of <e1>90mm</e1> shall be used as the <e2>installed generation capacity</e2> for the air leakage rate figure for the building envelope.",equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_3,"When calculating the reference heat loss of a building, the value of <e1>0.7W/(m2K)</e1> shall be used as the <e2>tie force</e2> for the air leakage rate figure for the building envelope.",equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_4,"When calculating the reference heat loss of a building, the value of <e1>10m</e1> shall be used as the <e2>number</e2> for the air leakage rate figure for the building envelope.",equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_5,"When calculating the reference heat loss of a building, the value of <e1>1,500 millimetres</e1> shall be used as the <e2>air distribution</e2> for the air leakage rate figure for the building envelope.",equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_6,"When calculating the reference heat loss of a building, the value of <e1>0.3W/m2</e1> shall be used as the <e2>total load</e2> for the air leakage rate figure for the building envelope.",equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_7,"When calculating the reference heat loss of a building, the value of <e1>2</e1> shall be used as the <e2>height</e2> for the air leakage rate figure for the building envelope.",equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_8,"When calculating the reference heat loss of a building, the value of <e1>1</e1> shall be used as the <e2>dwelling primary energy rate</e2> for the air leakage rate figure for the building envelope.",equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_9,"When calculating the reference heat loss of a building, the value of <e1>190 kN</e1> shall be used as the <e2>one side</e2> for the air leakage rate figure for the building envelope.",equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_10,"When calculating the reference heat loss of a building, the value of <e1>(16.66 8.33 V0.4)/(1000 24)</e1> shall be used as the <e2>performance standards</e2> for the air leakage rate figure for the building envelope.",equal
8efb6108-e49e-4d64-a1e4-22e3f9128b17_11,"When calculating the reference heat loss of a building, the value of <e1>13l/s</e1> shall be used as the <e2>load</e2> for the air leakage rate figure for the building envelope.",equal
984c252b-74f4-4d85-9080-1c8ae1851eca_0,"If performance requires thicker glass to be used, an equivalent window unit with <e1>exposure coefficient</e1> (<e2>450mm</e2>) glazing should be shown to meet the required standard.",equal
984c252b-74f4-4d85-9080-1c8ae1851eca_1,"If performance requires thicker glass to be used, an equivalent window unit with <e1>output</e1> (<e2>44mm</e2>) glazing should be shown to meet the required standard.",equal
984c252b-74f4-4d85-9080-1c8ae1851eca_2,"If performance requires thicker glass to be used, an equivalent window unit with <e1>exit</e1> (<e2>0.136kgCO2/kWh</e2>) glazing should be shown to meet the required standard.",equal
984c252b-74f4-4d85-9080-1c8ae1851eca_3,"If performance requires thicker glass to be used, an equivalent window unit with <e1>control capabilities</e1> (<e2>14 metres</e2>) glazing should be shown to meet the required standard.",equal
984c252b-74f4-4d85-9080-1c8ae1851eca_4,"If performance requires thicker glass to be used, an equivalent window unit with <e1>product certificate</e1> (<e2>01:08:00</e2>) glazing should be shown to meet the required standard.",equal
984c252b-74f4-4d85-9080-1c8ae1851eca_5,"If performance requires thicker glass to be used, an equivalent window unit with <e1>dwelling emission rate</e1> (<e2>650mm</e2>) glazing should be shown to meet the required standard.",equal
984c252b-74f4-4d85-9080-1c8ae1851eca_6,"If performance requires thicker glass to be used, an equivalent window unit with <e1>cross-sectional area</e1> (<e2>30m2</e2>) glazing should be shown to meet the required standard.",equal
984c252b-74f4-4d85-9080-1c8ae1851eca_7,"If performance requires thicker glass to be used, an equivalent window unit with <e1>reception</e1> (<e2>400kg</e2>) glazing should be shown to meet the required standard.",equal
984c252b-74f4-4d85-9080-1c8ae1851eca_8,"If performance requires thicker glass to be used, an equivalent window unit with <e1>domestic  hot  water cylinder heat loss</e1> (<e2>half a metre</e2>) glazing should be shown to meet the required standard.",equal
