example_id,tagged_sentence,relation_type
53e31e26-a39b-4047-a86e-bdb8021413e8_5,Window handles on windows that open outwards are not more than <e1>0.2</e1> <e2>power input from controls</e2> when the window is at its maximum openable angle.,less-equal
53e31e26-a39b-4047-a86e-bdb8021413e8_6,Window handles on windows that open outwards are not more than <e1>6mm</e1> <e2>flushing</e2> when the window is at its maximum openable angle.,less-equal
53e31e26-a39b-4047-a86e-bdb8021413e8_7,Window handles on windows that open outwards are not more than <e1>16/01/2023 00:00</e1> <e2>surfaces</e2> when the window is at its maximum openable angle.,less-equal
53e31e26-a39b-4047-a86e-bdb8021413e8_8,Window handles on windows that open outwards are not more than <e1>800 millimetres</e1> <e2>both sides</e2> when the window is at its maximum openable angle.,less-equal
53e31e26-a39b-4047-a86e-bdb8021413e8_9,Window handles on windows that open outwards are not more than <e1>900 millimetres</e1> <e2>indoor units</e2> when the window is at its maximum openable angle.,less-equal
53e31e26-a39b-4047-a86e-bdb8021413e8_10,Window handles on windows that open outwards are not more than <e1>600 millimetres</e1> <e2>maximum capacity</e2> when the window is at its maximum openable angle.,less-equal
53e31e26-a39b-4047-a86e-bdb8021413e8_11,Window handles on windows that open outwards are not more than <e1>300 litres</e1> <e2>primary energy content</e2> when the window is at its maximum openable angle.,less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_0,"Generally, a thermal element once upgraded should not have a <e1>axle group load</e1> greater than <e2>20 litres per second</e2>.",less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_1,"Generally, a thermal element once upgraded should not have a <e1>building emission rate</e1> greater than <e2>1,500  millimetres</e2>.",less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_2,"Generally, a thermal element once upgraded should not have a <e1>locations</e1> greater than <e2>0.15m/s</e2>.",less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_3,"Generally, a thermal element once upgraded should not have a <e1>Control</e1> greater than <e2>25 decibels</e2>.",less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_4,"Generally, a thermal element once upgraded should not have a <e1>parasitic energy use</e1> greater than <e2>01:08:00</e2>.",less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_5,"Generally, a thermal element once upgraded should not have a <e1>design</e1> greater than <e2>55 degrees Celsius</e2>.",less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_6,"Generally, a thermal element once upgraded should not have a <e1>sum</e1> greater than <e2>50 m2</e2>.",less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_7,"Generally, a thermal element once upgraded should not have a <e1>entrance level</e1> greater than <e2>15 degrees</e2>.",less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_8,"Generally, a thermal element once upgraded should not have a <e1>ending</e1> greater than <e2>20 degrees Celsius</e2>.",less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_9,"Generally, a thermal element once upgraded should not have a <e1>calculations</e1> greater than <e2>0.8 metres</e2>.",less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_10,"Generally, a thermal element once upgraded should not have a <e1>Ventilation</e1> greater than <e2>2.2 metres</e2>.",less-equal
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4_11,"Generally, a thermal element once upgraded should not have a <e1>vertical spacing</e1> greater than <e2>0.5 kN/m2</e2>.",less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_0,The <e1>specification</e1> of installing electric vehicle charge points and cable routes is not more than <e2>0.7</e2> of the total capital cost of the major renovation.,less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_1,The <e1>insulating performance</e1> of installing electric vehicle charge points and cable routes is not more than <e2>60 persons</e2> of the total capital cost of the major renovation.,less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_2,The <e1>energy consumption</e1> of installing electric vehicle charge points and cable routes is not more than <e2>off</e2> of the total capital cost of the major renovation.,less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_3,The <e1>Geo-location</e1> of installing electric vehicle charge points and cable routes is not more than <e2>twice the rise plus the going (2R G)</e2> of the total capital cost of the major renovation.,less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_4,The <e1>ventilation</e1> of installing electric vehicle charge points and cable routes is not more than <e2>25 decibels</e2> of the total capital cost of the major renovation.,less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_5,The <e1>domestic  hot  water cylinder heat loss</e1> of installing electric vehicle charge points and cable routes is not more than <e2>0.7W/(m2K)</e2> of the total capital cost of the major renovation.,less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_6,The <e1>depth</e1> of installing electric vehicle charge points and cable routes is not more than <e2>four</e2> of the total capital cost of the major renovation.,less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_7,The <e1>dwelling primary energy rate</e1> of installing electric vehicle charge points and cable routes is not more than <e2>850 millimetres</e2> of the total capital cost of the major renovation.,less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_8,The <e1>target primary energy rate</e1> of installing electric vehicle charge points and cable routes is not more than <e2>0.2</e2> of the total capital cost of the major renovation.,less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_9,The <e1>wide</e1> of installing electric vehicle charge points and cable routes is not more than <e2>1</e2> of the total capital cost of the major renovation.,less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_10,"The <e1>combined dead,imposed and wind loads</e1> of installing electric vehicle charge points and cable routes is not more than <e2>5m</e2> of the total capital cost of the major renovation.",less-equal
5ca184fa-e100-4f97-957d-e37ae944786f_11,The <e1>side edges</e1> of installing electric vehicle charge points and cable routes is not more than <e2>18 dm3/s</e2> of the total capital cost of the major renovation.,less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_0,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>both sides</e1> from these spaces does not exceed <e2>twice the rise plus the going (2R G)</e2> of the total air flow in the vertical duct.",less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_1,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>Activation</e1> from these spaces does not exceed <e2>adequate number</e2> of the total air flow in the vertical duct.",less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_2,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>total combined window area</e1> from these spaces does not exceed <e2>14 metres</e2> of the total air flow in the vertical duct.",less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_3,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>dwelling fabric energy efficiency rate</e1> from these spaces does not exceed <e2>180kW</e2> of the total air flow in the vertical duct.",less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_4,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>Ventilation</e1> from these spaces does not exceed <e2>0.07</e2> of the total air flow in the vertical duct.",less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_5,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>number of people evacuating</e1> from these spaces does not exceed <e2>6mm</e2> of the total air flow in the vertical duct.",less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_6,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>headroom</e1> from these spaces does not exceed <e2>8.5m2</e2> of the total air flow in the vertical duct.",less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_7,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>design value</e1> from these spaces does not exceed <e2>A</e2> of the total air flow in the vertical duct.",less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_8,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>visual contrast</e1> from these spaces does not exceed <e2>75 light source lumens per circuit-watt</e2> of the total air flow in the vertical duct.",less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_9,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>difference in light reflectance value</e1> from these spaces does not exceed <e2>three</e2> of the total air flow in the vertical duct.",less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_10,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>supports</e1> from these spaces does not exceed <e2>1m3/s</e2> of the total air flow in the vertical duct.",less-equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_11,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for extract air categories 1 and 2 if the <e1>design</e1> from these spaces does not exceed <e2>65 degrees Celsius</e2> of the total air flow in the vertical duct.",less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_0,Special safety features are not necessary if the <e1>built on site</e1> is not more than <e2>1m2</e2> long.,less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_1,Special safety features are not necessary if the <e1>fasteners</e1> is not more than <e2>20 litres per second</e2> long.,less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_2,Special safety features are not necessary if the <e1>lead boiler</e1> is not more than <e2>(16.66 8.33 V0.4)/(1000 24)</e2> long.,less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_3,Special safety features are not necessary if the <e1>Manual controls</e1> is not more than <e2>35 mg/m3 (30 ppm)</e2> long.,less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_4,Special safety features are not necessary if the <e1>timber frame</e1> is not more than <e2>A</e2> long.,less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_5,Special safety features are not necessary if the <e1>Duct</e1> is not more than <e2>200 Watts per room</e2> long.,less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_6,Special safety features are not necessary if the <e1>water pipe</e1> is not more than <e2>01:08:00</e2> long.,less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_7,Special safety features are not necessary if the <e1>sleeping accommodation</e1> is not more than <e2>25 decibels</e2> long.,less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_8,Special safety features are not necessary if the <e1>changing rooms</e1> is not more than <e2>2.2 metres</e2> long.,less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_9,Special safety features are not necessary if the <e1>facility</e1> is not more than <e2>800 millimetres</e2> long.,less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_10,Special safety features are not necessary if the <e1>Photographs</e1> is not more than <e2>16/01/2023 00:00</e2> long.,less-equal
6414854d-01f9-481f-a7f4-c4581e48d8b1_11,Special safety features are not necessary if the <e1>induction loop</e1> is not more than <e2>one</e2> long.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_0,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>maximum number of occupants</e1> does not exceed <e2>18 dm3/s</e2>.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_1,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>standards</e1> does not exceed <e2>3</e2>.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_2,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>Control</e1> does not exceed <e2>300 millimetres</e2>.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_3,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>shape</e1> does not exceed <e2>ten millimetres</e2>.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_4,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>layers</e1> does not exceed <e2>850-1000mm</e2>.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_5,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>going</e1> does not exceed <e2>230mm</e2>.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_6,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>cross fall</e1> does not exceed <e2>0.8 metres</e2>.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_7,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>minimum value</e1> does not exceed <e2>4</e2>.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_8,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>vicinity</e1> does not exceed <e2>55 degrees Celsius</e2>.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_9,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>calculation of primary energy and CO2 emissions</e1> does not exceed <e2>adequate number</e2>.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_10,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>access</e1> does not exceed <e2>60 persons</e2>.,less-equal
6c789809-b1b8-429a-8fe2-8ce16f8a4b54_11,Air flows in the continuous working area of a parking garage for motor vehicles shall be designed so that the <e1>energy efficiency measures</e1> does not exceed <e2>eight per cent</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_0,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>clear width</e1> to <e2>4</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_1,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>fire resistance time requirement</e1> to <e2>20</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_2,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>output</e1> to <e2>two</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_3,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>side</e1> to <e2>200 millimetres</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_4,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>patterns</e1> to <e2>40</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_5,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>frequency</e1> to <e2>10</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_6,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>exceptional circumstances</e1> to <e2>220 millimetres</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_7,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>cross-sectional area</e1> to <e2>24 degrees Celsius</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_8,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>net heating energy demand</e1> to <e2>60</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_9,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>design</e1> to <e2>56 metres</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_10,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>dwelling fabric energy efficiency rate</e1> to <e2>32mm</e2>.,less-equal
793cb939-b3d9-46eb-ae65-71a4d5c8031b_11,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be <e1>total number</e1> to <e2>0.7W/(m2K)</e2>.,less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_0,"However, a horizontal <e1>fire wall</e1> in a protective part must be no higher than <e2>150mm</e2>.",less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_1,"However, a horizontal <e1>seating</e1> in a protective part must be no higher than <e2>E</e2>.",less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_2,"However, a horizontal <e1>shutoff valves</e1> in a protective part must be no higher than <e2>500kW</e2>.",less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_3,"However, a horizontal <e1>Roofs</e1> in a protective part must be no higher than <e2>3</e2>.",less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_4,"However, a horizontal <e1>hot water ring duct</e1> in a protective part must be no higher than <e2>(16.66 8.33 V0.4)/(1000 24)</e2>.",less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_5,"However, a horizontal <e1>electrical output</e1> in a protective part must be no higher than <e2>2,100 millimetres</e2>.",less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_6,"However, a horizontal <e1>Snow</e1> in a protective part must be no higher than <e2>13l/s</e2>.",less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_7,"However, a horizontal <e1>those</e1> in a protective part must be no higher than <e2>21 C</e2>.",less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_8,"However, a horizontal <e1>strategy</e1> in a protective part must be no higher than <e2>50mm</e2>.",less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_9,"However, a horizontal <e1>fasteners</e1> in a protective part must be no higher than <e2>300 millimetres</e2>.",less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_10,"However, a horizontal <e1>fan unit</e1> in a protective part must be no higher than <e2>EI 15</e2>.",less-equal
7d35f4c4-fa65-4d68-a974-f54386ca8aee_11,"However, a horizontal <e1>Waste water</e1> in a protective part must be no higher than <e2>four</e2>.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_0,"For sizes of cylinder not listed, the <e1>commissioning notice</e1> from the cylinder should not exceed <e2>13l/s</e2>, where V is the volume in litres.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_1,"For sizes of cylinder not listed, the <e1>installation and commissioning checklist</e1> from the cylinder should not exceed <e2>B</e2>, where V is the volume in litres.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_2,"For sizes of cylinder not listed, the <e1>sewer</e1> from the cylinder should not exceed <e2>3.3m</e2>, where V is the volume in litres.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_3,"For sizes of cylinder not listed, the <e1>principal living area</e1> from the cylinder should not exceed <e2>70 kN</e2>, where V is the volume in litres.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_4,"For sizes of cylinder not listed, the <e1>water heater</e1> from the cylinder should not exceed <e2>28 metres</e2>, where V is the volume in litres.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_5,"For sizes of cylinder not listed, the <e1>air gap</e1> from the cylinder should not exceed <e2>one metre</e2>, where V is the volume in litres.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_6,"For sizes of cylinder not listed, the <e1>dwelling unit</e1> from the cylinder should not exceed <e2>0.7</e2>, where V is the volume in litres.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_7,"For sizes of cylinder not listed, the <e1>roof windows</e1> from the cylinder should not exceed <e2>300mm</e2>, where V is the volume in litres.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_8,"For sizes of cylinder not listed, the <e1>Linear interpolation</e1> from the cylinder should not exceed <e2>2</e2>, where V is the volume in litres.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_9,"For sizes of cylinder not listed, the <e1>dwellings</e1> from the cylinder should not exceed <e2>600kg/m3</e2>, where V is the volume in litres.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_10,"For sizes of cylinder not listed, the <e1>areas</e1> from the cylinder should not exceed <e2>90mm</e2>, where V is the volume in litres.",less-equal
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8_11,"For sizes of cylinder not listed, the <e1>street areas</e1> from the cylinder should not exceed <e2>4</e2>, where V is the volume in litres.",less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_0,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>sum total</e1> of the staircase and exit route is no more than <e2>160 millimetres</e2>.,less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_1,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>level with entry</e1> of the staircase and exit route is no more than <e2>adequate means</e2>.,less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_2,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>service life</e1> of the staircase and exit route is no more than <e2>2 metres</e2>.,less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_3,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>sales counter</e1> of the staircase and exit route is no more than <e2>100 litres</e2>.,less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_4,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>speed</e1> of the staircase and exit route is no more than <e2>850 millimetres</e2>.,less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_5,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>thick</e1> of the staircase and exit route is no more than <e2>1000m2</e2>.,less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_6,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>product certificate</e1> of the staircase and exit route is no more than <e2>56 metres</e2>.,less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_7,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>maximum number of occupants</e1> of the staircase and exit route is no more than <e2>two </e2>.,less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_8,"A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>control capabilities</e1> of the staircase and exit route is no more than <e2>2,100 millimetres</e2>.",less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_9,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>design flow rate</e1> of the staircase and exit route is no more than <e2>one per 100m2</e2>.,less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_10,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>from the inside face of the wall</e1> of the staircase and exit route is no more than <e2>16/01/2023 00:00</e2>.,less-equal
8207751f-13b8-4fe3-9bfe-4423093d4905_11,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the <e1>rated speed</e1> of the staircase and exit route is no more than <e2>900mm</e2>.,less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_0","However, if the <e1>habitable area</e1> is no more than <e2>1.2W/(m2K)</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_1","However, if the <e1>number of storeys</e1> is no more than <e2>0.3W/m2</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_2","However, if the <e1>boiler efficiency</e1> is no more than <e2>50 millimetres</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_3","However, if the <e1>target primary energy rate</e1> is no more than <e2>9mm</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_4","However, if the <e1>allowance</e1> is no more than <e2>one per 100m2</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_5","However, if the <e1>cold side</e1> is no more than <e2>10 kN</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_6","However, if the <e1>fire igniting</e1> is no more than <e2>0.7W/(m2K)</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_7","However, if the <e1>protective part</e1> is no more than <e2>0.15 dm3/s per m2</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_8","However, if the <e1>axle group load</e1> is no more than <e2>65 degrees Celsius</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_9","However, if the <e1>access</e1> is no more than <e2>five</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_10","However, if the <e1>diameter</e1> is no more than <e2>0.9 metres</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
"8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c	However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.	{'ID': '9_Finnish_Accessibility'}_11","However, if the <e1>air flow rates</e1> is no more than <e2>600kg/m3</e2>, the ramp may not have a gradient of more than eight per cent.",less-equal
922bf8df-3a70-4f45-8c04-200b638d3b3c_0,The cold water pipe shall be designed and installed so that the <e1>axle group load</e1> in the cold water system may not exceed <e2>3</e2>.,less-equal
922bf8df-3a70-4f45-8c04-200b638d3b3c_1,The cold water pipe shall be designed and installed so that the <e1>tie force</e1> in the cold water system may not exceed <e2>500 millimetres</e2>.,less-equal
922bf8df-3a70-4f45-8c04-200b638d3b3c_2,The cold water pipe shall be designed and installed so that the <e1>thermal integrity</e1> in the cold water system may not exceed <e2>one metre</e2>.,less-equal
922bf8df-3a70-4f45-8c04-200b638d3b3c_3,The cold water pipe shall be designed and installed so that the <e1>projection</e1> in the cold water system may not exceed <e2>270 millimetres</e2>.,less-equal
922bf8df-3a70-4f45-8c04-200b638d3b3c_4,The cold water pipe shall be designed and installed so that the <e1>anthracite figure</e1> in the cold water system may not exceed <e2>adequate number</e2>.,less-equal
922bf8df-3a70-4f45-8c04-200b638d3b3c_5,The cold water pipe shall be designed and installed so that the <e1>total air flow</e1> in the cold water system may not exceed <e2>9mm</e2>.,less-equal
922bf8df-3a70-4f45-8c04-200b638d3b3c_6,The cold water pipe shall be designed and installed so that the <e1>height</e1> in the cold water system may not exceed <e2>20 litres per second</e2>.,less-equal
