example_id,tagged_sentence,relation_type
81314489-dcd9-410f-9b15-595b87e7c8f9_9,"The resilient layer should be timber sheathing at least <e1>20C</e1> <e2>cost</e2>, expanded metal or a similar resilient material.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_0,"However, when the snow load can occur, the <e1>reverberation time</e1> of the load s should be at least <e2>180kW</e2>.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_1,"However, when the snow load can occur, the <e1>elevation difference</e1> of the load s should be at least <e2>One</e2>.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_10,"However, when the snow load can occur, the <e1>manufacturers declared efficiencies</e1> of the load s should be at least <e2>20 litres per second</e2>.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_11,"However, when the snow load can occur, the <e1>air flow</e1> of the load s should be at least <e2>E</e2>.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_2,"However, when the snow load can occur, the <e1>tread</e1> of the load s should be at least <e2>15mm</e2>.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_3,"However, when the snow load can occur, the <e1>fastening points</e1> of the load s should be at least <e2>50mm</e2>.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_4,"However, when the snow load can occur, the <e1>load EER</e1> of the load s should be at least <e2>190  millimetres</e2>.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_5,"However, when the snow load can occur, the <e1>breaking</e1> of the load s should be at least <e2>0.15m/s</e2>.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_6,"However, when the snow load can occur, the <e1>proportion of the cooling load relating to distribution pipework</e1> of the load s should be at least <e2>20 millimetres</e2>.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_7,"However, when the snow load can occur, the <e1>maximum number of occupants</e1> of the load s should be at least <e2>8.5m2</e2>.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_8,"However, when the snow load can occur, the <e1>domestic  hot  water cylinder heat loss</e1> of the load s should be at least <e2>2</e2>.",greater-equal
8151be81-09ad-4dac-b2d2-f0d757915b6c_9,"However, when the snow load can occur, the <e1>habitable area</e1> of the load s should be at least <e2>0.06 m2</e2>.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_0,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>ventilation provision</e1> of at least <e2>0.2</e2> in the hallway and kitchen.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_1,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>either side</e1> of at least <e2>390 millimetres</e2> in the hallway and kitchen.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_10,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>tread</e1> of at least <e2>1m3/s</e2> in the hallway and kitchen.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_11,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>boiler efficiency</e1> of at least <e2>four</e2> in the hallway and kitchen.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_2,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>location</e1> of at least <e2>100</e2> in the hallway and kitchen.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_3,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>rise between landings</e1> of at least <e2>600 x 600 millimetres</e2> in the hallway and kitchen.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_4,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>high</e1> of at least <e2>(16.66 8.33 V0.4)/(1000 24)</e2> in the hallway and kitchen.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_5,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>illuminance</e1> of at least <e2>90</e2> in the hallway and kitchen.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_6,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>breaking</e1> of at least <e2>23C</e2> in the hallway and kitchen.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_7,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>floor  plate areas</e1> of at least <e2>0.136kgCO2/kWh</e2> in the hallway and kitchen.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_8,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>time-lapse</e1> of at least <e2>65 degrees Celsius</e2> in the hallway and kitchen.",greater-equal
81f14fc1-af5d-45e8-8725-94d2510e4701_9,"A dwelling that is intended for service housing or supported housing of a person with mobility and functional impairment shall, irrespective of the number of storeys in the building, have a turning space with a <e1>width</e1> of at least <e2>30% load</e2> in the hallway and kitchen.",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_0,"Where communal parking is provided to blocks of flats, at least <e1>0.136kgCO2/kWh</e1> standard <e2>snow load</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_1,"Where communal parking is provided to blocks of flats, at least <e1>four</e1> standard <e2>ventilation valves</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_10,"Where communal parking is provided to blocks of flats, at least <e1>B</e1> standard <e2>vehicle barriers</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_11,"Where communal parking is provided to blocks of flats, at least <e1>150m2</e1> standard <e2>lifting platform</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_2,"Where communal parking is provided to blocks of flats, at least <e1>50</e1> standard <e2>pipework</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_3,"Where communal parking is provided to blocks of flats, at least <e1>0.3</e1> standard <e2>sign</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_4,"Where communal parking is provided to blocks of flats, at least <e1>50mm</e1> standard <e2>Cable routes</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_5,"Where communal parking is provided to blocks of flats, at least <e1>proportion</e1> standard <e2>water</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_6,"Where communal parking is provided to blocks of flats, at least <e1>120</e1> standard <e2>Extract air</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_7,"Where communal parking is provided to blocks of flats, at least <e1>200 millimetres</e1> standard <e2>passenger lift</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_8,"Where communal parking is provided to blocks of flats, at least <e1>190  millimetres</e1> standard <e2>load-bearing element</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8364a5f1-f80e-484c-9f38-bffc6f4c1876_9,"Where communal parking is provided to blocks of flats, at least <e1>0.15 dm3/s per m2</e1> standard <e2>access points</e2> is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_0,"Where the <e1>continuity</e1> of the approach, whether over its whole length or in part, is <e2>20C</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_1,"Where the <e1>air leakage rate figure</e1> of the approach, whether over its whole length or in part, is <e2>E 15</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_10,"Where the <e1>building primary energy rate</e1> of the approach, whether over its whole length or in part, is <e2>28 metres</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_11,"Where the <e1>Air permeability</e1> of the approach, whether over its whole length or in part, is <e2>1800mm</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_2,"Where the <e1>total supply air flow</e1> of the approach, whether over its whole length or in part, is <e2>2 metres</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_3,"Where the <e1>U-value</e1> of the approach, whether over its whole length or in part, is <e2>2.4m</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_4,"Where the <e1>capacity</e1> of the approach, whether over its whole length or in part, is <e2>20 millimetres</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_5,"Where the <e1>locations</e1> of the approach, whether over its whole length or in part, is <e2>five</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_6,"Where the <e1>internal temperature</e1> of the approach, whether over its whole length or in part, is <e2>1 in 40</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_7,"Where the <e1>boiler efficiency</e1> of the approach, whether over its whole length or in part, is <e2>0.8 metres</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_8,"Where the <e1>that</e1> of the approach, whether over its whole length or in part, is <e2>190 kN</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
8421f806-70f2-46a9-a308-90a40da3541d_9,"Where the <e1>surface area</e1> of the approach, whether over its whole length or in part, is <e2>30</e2> or steeper, that part of the approach should be designed as ramped access.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_0,"in residential buildings of not more than two storeys, one exit of no less than <e1>500kW</e1> in <e2>going</e2> is permitted.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_1,"in residential buildings of not more than two storeys, one exit of no less than <e1>two years</e1> in <e2>total cost</e2> is permitted.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_10,"in residential buildings of not more than two storeys, one exit of no less than <e1>4</e1> in <e2>heat emission capacity</e2> is permitted.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_11,"in residential buildings of not more than two storeys, one exit of no less than <e1>E 15</e1> in <e2>feasibility of installing high-efficiency alternative systems</e2> is permitted.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_2,"in residential buildings of not more than two storeys, one exit of no less than <e1>55</e1> in <e2>drop</e2> is permitted.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_3,"in residential buildings of not more than two storeys, one exit of no less than <e1>1m2</e1> in <e2>air tightness</e2> is permitted.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_4,"in residential buildings of not more than two storeys, one exit of no less than <e1>4</e1> in <e2>differences</e2> is permitted.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_5,"in residential buildings of not more than two storeys, one exit of no less than <e1>90mm</e1> in <e2>widened</e2> is permitted.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_6,"in residential buildings of not more than two storeys, one exit of no less than <e1>40 degrees Celsius</e1> in <e2>high</e2> is permitted.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_7,"in residential buildings of not more than two storeys, one exit of no less than <e1>650mm</e1> in <e2>selection</e2> is permitted.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_8,"in residential buildings of not more than two storeys, one exit of no less than <e1>16/01/2023 00:00</e1> in <e2>reference value</e2> is permitted.",greater-equal
84cd76d7-e5d0-4f39-94bc-0236c65d533a_9,"in residential buildings of not more than two storeys, one exit of no less than <e1>one per 100m2</e1> in <e2>span</e2> is permitted.",greater-equal
86350df0-a40e-412b-a301-004524d56736_0,"For wet heating systems in new dwellings with a <e1>design value</e1> of <e2>E 15</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86350df0-a40e-412b-a301-004524d56736_1,"For wet heating systems in new dwellings with a <e1>supports</e1> of <e2>0.06 m2</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86350df0-a40e-412b-a301-004524d56736_10,"For wet heating systems in new dwellings with a <e1>absence</e1> of <e2>0.05</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86350df0-a40e-412b-a301-004524d56736_11,"For wet heating systems in new dwellings with a <e1>total combined window area</e1> of <e2>15 degrees</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86350df0-a40e-412b-a301-004524d56736_2,"For wet heating systems in new dwellings with a <e1>part</e1> of <e2>half a metre</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86350df0-a40e-412b-a301-004524d56736_3,"For wet heating systems in new dwellings with a <e1>exposure coefficient</e1> of <e2>500kW</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86350df0-a40e-412b-a301-004524d56736_4,"For wet heating systems in new dwellings with a <e1>cost</e1> of <e2>13l/s</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86350df0-a40e-412b-a301-004524d56736_5,"For wet heating systems in new dwellings with a <e1>insulating performance</e1> of <e2>18 dm3/s</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86350df0-a40e-412b-a301-004524d56736_6,"For wet heating systems in new dwellings with a <e1>centre pane U-value</e1> of <e2>130 millimetres</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86350df0-a40e-412b-a301-004524d56736_7,"For wet heating systems in new dwellings with a <e1>specification</e1> of <e2>One</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86350df0-a40e-412b-a301-004524d56736_8,"For wet heating systems in new dwellings with a <e1>water vapour resistance</e1> of <e2>450mm</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86350df0-a40e-412b-a301-004524d56736_9,"For wet heating systems in new dwellings with a <e1>lengths</e1> of <e2>EI 15</e2> or greater, a minimum of two independently controlled heating circuits should be provided.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_0,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>B</e1> <e2>automatic flow adjustment</e2>.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_1,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>20 litres per second</e1> <e2>thresholds</e2>.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_10,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>1,200 millimetres</e1> <e2>span</e2>.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_11,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>900 millimetres</e1> <e2>operation</e2>.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_2,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>90</e1> <e2>number of storeys</e2>.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_3,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>0.07</e1> <e2>dwelling fabric energy efficiency rate</e2>.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_4,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>190 kN</e1> <e2>construction</e2>.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_5,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>160 millimetres</e1> <e2>termination points</e2>.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_6,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>1800mm</e1> <e2>step</e2>.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_7,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>15 degrees</e1> <e2>from the inside face of the wall</e2>.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_8,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>two</e1> <e2>intended time of use</e2>.",greater-equal
86831830-e7f0-4b90-aa27-dc0542b7ba4d_9,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least <e1>180 millimetres</e1> <e2>directions</e2>.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_0,"The <e1>total floor area</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>900mm</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_1,"The <e1>surface</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>m3/(hm2) at 50Pa</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_10,"The <e1>free gap</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>B</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_11,"The <e1>output</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>0.7</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_2,"The <e1>performance standards</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>800 millimetres</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_3,"The <e1>drop</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>100mm</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_4,"The <e1>axle group load</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>220 millimetres</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_5,"The <e1>CO2</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>18 dm3/s</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_6,"The <e1>location</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>between 550mm and 700mm</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_7,"The <e1>thresholds</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>65mm</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_8,"The <e1>dimensions</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>150mm</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8b054fa5-fa6b-40f8-996a-a6dfea855fc3_9,"The <e1>locations</e1> between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than <e2>15</e2> on the side wall and no less than 1,500 millimetres on the end wall.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_0,"Where the work concerns a building containing more than <e1>9mm</e1> <e2>method</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_1,"Where the work concerns a building containing more than <e1>400mm</e1> <e2>public areas</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_10,"Where the work concerns a building containing more than <e1>35 mg/m3 (30 ppm)</e1> <e2>skylights</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_11,"Where the work concerns a building containing more than <e1>400-600mm</e1> <e2>systems</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_2,"Where the work concerns a building containing more than <e1>900-1000mm</e1> <e2>property</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_3,"Where the work concerns a building containing more than <e1>60 persons</e1> <e2>damage</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_4,"Where the work concerns a building containing more than <e1>E 15</e1> <e2>centralised system</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_5,"Where the work concerns a building containing more than <e1>900 millimetres</e1> <e2>controls</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_6,"Where the work concerns a building containing more than <e1>0.5 kN/m2</e1> <e2>heating system</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_7,"Where the work concerns a building containing more than <e1>55 degrees Celsius</e1> <e2>tears</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_8,"Where the work concerns a building containing more than <e1>9 metres</e1> <e2>safety lines</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8cef7dc5-2d76-4dd8-80c5-6861b11a8f6f_9,"Where the work concerns a building containing more than <e1>01:20:00</e1> <e2>joints</e2>, the work must be carried out so as to ensure that the building is equipped in addition with a common access point for gigabit-capable public electronic communications networks.",greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_0,The design solar load should be <e1>conveyed to the sewer of the water supply plant or for purification property-specifically or to a cesspit</e1> by at least <e2>0.15</e2>.,greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_1,The design solar load should be <e1>link details as used in the actual building</e1> by at least <e2>20 points</e2>.,greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_10,"The design solar load should be <e1>made to ensure a clear view of the space on either side of a swing door or gate</e1> by at least <e2>1,200 MJ/m2</e2>.",greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_11,The design solar load should be <e1>for dua-lfuel appliances</e1> by at least <e2>0.055555556</e2>.,greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_2,The design solar load should be <e1>danger of collision</e1> by at least <e2>three metres</e2>.,greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_3,The design solar load should be <e1>long-term</e1> by at least <e2>100 litres</e2>.,greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_4,The design solar load should be <e1>located away from the direct impact of the sources of local pollution</e1> by at least <e2>0.2</e2>.,greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_5,The design solar load should be <e1>final</e1> by at least <e2>600 x 600 millimetres</e2>.,greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_6,The design solar load should be <e1>pass through its openings</e1> by at least <e2>three seconds</e2>.,greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_7,"The design solar load should be <e1>leading to room spaces of a non-residential building as well as to residential rooms of a residential building, necessary spaces serving residence and spaces serving the use of the building</e1> by at least <e2>300mm</e2>.",greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_8,The design solar load should be <e1>from outside to inside the dwelling</e1> by at least <e2>800 millimetres</e2>.,greater-equal
8fcdc238-3c30-4659-9303-1b126a39b2cd_9,The design solar load should be <e1>so that announcements and conversations can be heard clearly</e1> by at least <e2>10 litres per second per person</e2>.,greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_0,"The morticed bolts should have a minimum <e1>total cost</e1> of <e2>01:08:00</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_1,"The morticed bolts should have a minimum <e1>Capacities</e1> of <e2>65mm</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_10,"The morticed bolts should have a minimum <e1>water temperature</e1> of <e2>0.15</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_11,"The morticed bolts should have a minimum <e1>cross fall</e1> of <e2>0.9 metres</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_2,"The morticed bolts should have a minimum <e1>results</e1> of <e2>2m</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_3,"The morticed bolts should have a minimum <e1>operation</e1> of <e2>180 millimetres</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_4,"The morticed bolts should have a minimum <e1>location</e1> of <e2>10</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_5,"The morticed bolts should have a minimum <e1>configuration</e1> of <e2>1,500  millimetres</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_6,"The morticed bolts should have a minimum <e1>length</e1> of <e2>200 Watts per room</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_7,"The morticed bolts should have a minimum <e1>Unit length</e1> of <e2>900mm</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_8,"The morticed bolts should have a minimum <e1>vicinity</e1> of <e2>50mm</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
9027959e-efc1-4d32-acbe-e0775d40f001_9,"The morticed bolts should have a minimum <e1>elevation difference</e1> of <e2>15mm</e2>, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.",greater-equal
