id,text,text-fixed
1789_UK_UK_Approved_Document_B_vol_1,The restraint should reduce movement of the wall away from the floor if exposed to fire.,The restraint should reduce movement of the wall away from the floor if exposed to fire.
1790_UK_UK_Approved_Document_B_vol_1,"Compartment walls should be able to accommodate deflection of the floor, when exposed to fire, by either of the following means.","Compartment walls should be able to accommodate deflection of the floor, when exposed to fire, by either of the following means."
1791_UK_UK_Approved_Document_B_vol_1,"Between the wall and floor, provide a head detail that is capable of maintaining its integrity while deforming.","Between the wall and floor, provide a head detail that is capable of maintaining its integrity while deforming."
1792_UK_UK_Approved_Document_B_vol_1,Design the wall so it maintains its integrity by resisting the additional vertical load from the floor above.,Design the wall so it maintains its integrity by resisting the additional vertical load from the floor above.
1793_UK_UK_Approved_Document_B_vol_1,"Where compartment walls are located within the middle half of a floor between vertical supports, the deflection may be assumed to be 40mm unless a smaller value can be justified by assessment.","Where compartment walls are located within the middle half of a floor between vertical supports, the deflection may be assumed to be 40mm unless a smaller value can be justified by assessment."
1794_UK_UK_Approved_Document_B_vol_1,"Outside this area, the limit can be reduced linearly to zero at the supports.","Outside this area, the limit can be reduced linearly to zero at the supports."
1795_UK_UK_Approved_Document_B_vol_1,"For steel beams that do not have the required fire resistance, reference should be made to SCI Publication P288.","For steel beams that do not have the required fire resistance, reference should be made to SCI Publication P288."
1797_UK_UK_Approved_Document_B_vol_1,"The requirements are the same as for dwellinghouses, detailed in paragraphs 5.11 and 5.12.","The requirements are the same as for dwellinghouses, detailed in paragraphs 5.11 and 5.12."
1798_UK_UK_Approved_Document_B_vol_1,"Materials achieving class B-s3, d2 or worse used as a substrate to the roof covering and any timber tiling battens, fully bedded in mortar or other suitable material for the width of the wall (Diagram 5.2b), may extend over the compartment wall in buildings that are both of the following.","Materials achieving class B-s3, d2 or worse used as a substrate to the roof covering and any timber tiling battens, fully bedded in mortar or other suitable material for the width of the wall (Diagram 5.2b), may extend over the compartment wall in buildings that are both of the following."
1800_UK_UK_Approved_Document_B_vol_1,B3ONLINE VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION a. A maximum of 15m high.,A maximum of 15m high.
1801_UK_UK_Approved_Document_B_vol_1,In one of the following purpose groups.,In one of the following purpose groups.
1802_UK_UK_Approved_Document_B_vol_1,All residential purpose groups (purpose groups 1 and 2) other than ‘residential (institutional)’ (purpose group 2(a)).,All residential purpose groups (purpose groups 1 and 2) other than ‘residential (institutional)’ (purpose group 2(a)).
1803_UK_UK_Approved_Document_B_vol_1,‘Office’ (purpose group 3).,‘Office’ (purpose group 3).
1804_UK_UK_Approved_Document_B_vol_1,‘Assembly and recreation’ (purpose group 5).,‘Assembly and recreation’ (purpose group 5).
1805_UK_UK_Approved_Document_B_vol_1,"Double-skinned insulated roof sheeting with a thermoplastic core should incorporate a band of material rated class A2-s3, d2 or better, a minimum of 300mm in width, centred over the wall.","Double-skinned insulated roof sheeting with a thermoplastic core should incorporate a band of material rated class A2-s3, d2 or better, a minimum of 300mm in width, centred over the wall."
1806_UK_UK_Approved_Document_B_vol_1,"As an alternative to the provisions of paragraph 7.16 or 7.17, the compartment wall may extend through the roof for a minimum of either of the following (see Diagram 5.2c).","As an alternative to the provisions of paragraph 7.16 or 7.17, the compartment wall may extend through the roof for a minimum of either of the following (see Diagram 5.2c)."
1807_UK_UK_Approved_Document_B_vol_1,"Where the height difference between the two roofs is less than 375mm, 375mm above the top surface of the adjoining roof covering.","Where the height difference between the two roofs is less than 375mm, 375mm above the top surface of the adjoining roof covering."
1808_UK_UK_Approved_Document_B_vol_1,200mm above the top surface of the adjoining roof covering where either of the following applies.,200mm above the top surface of the adjoining roof covering where either of the following applies.
1809_UK_UK_Approved_Document_B_vol_1,The height difference between the two roofs is 375mm or more.,The height difference between the two roofs is 375mm or more.
1810_UK_UK_Approved_Document_B_vol_1,The roof coverings either side of the wall are of a material classified as BROOF(t4).,The roof coverings either side of the wall are of a material classified as BROOF(t4).
1813_UK_UK_Approved_Document_B_vol_1,Openings in a compartment wall common to two or more buildings should be limited to those for either of the following.,Openings in a compartment wall common to two or more buildings should be limited to those for either of the following.
1814_UK_UK_Approved_Document_B_vol_1,"A fire doorset providing a means of escape, which has the same fire resistance as the wall and is fitted in accordance with the provisions in Appendix C.","A fire doorset providing a means of escape, which has the same fire resistance as the wall and is fitted in accordance with the provisions in Appendix C."
1815_UK_UK_Approved_Document_B_vol_1,The passage of a pipe that complies with the provisions in Section 9.,The passage of a pipe that complies with the provisions in Section 9.
1817_UK_UK_Approved_Document_B_vol_1,Openings should be limited to those for any of the following.,Openings should be limited to those for any of the following.
1818_UK_UK_Approved_Document_B_vol_1,"Fire doorsets of the appropriate fire resistance, fitted in accordance with the provisions in Appendix C.","Fire doorsets of the appropriate fire resistance, fitted in accordance with the provisions in Appendix C."
1819_UK_UK_Approved_Document_B_vol_1,"Pipes, ventilation ducts, service cables, chimneys, appliance ventilation ducts or ducts encasing one or more flue pipes, complying with the provisions in Section 9.","Pipes, ventilation ducts, service cables, chimneys, appliance ventilation ducts or ducts encasing one or more flue pipes, complying with the provisions in Section 9."
1820_UK_UK_Approved_Document_B_vol_1,Refuse chutes of class A1 construction.,Refuse chutes of class A1 construction.
1821_UK_UK_Approved_Document_B_vol_1,Atria designed in accordance with Annexes B and C of BS 9999.,Atria designed in accordance with Annexes B and C of BS 9999.
1822_UK_UK_Approved_Document_B_vol_1,Protected shafts that conform to the provisions in the following paragraphs.,Protected shafts that conform to the provisions in the following paragraphs.
1824_UK_UK_Approved_Document_B_vol_1,Stairs and service shafts connecting compartments should be protected to restrict the spread of fire between the compartments.,Stairs and service shafts connecting compartments should be protected to restrict the spread of fire between the compartments.
1825_UK_UK_Approved_Document_B_vol_1,These are called protected shafts.,These are called protected shafts.
1826_UK_UK_Approved_Document_B_vol_1,Walls or floors surrounding a protected shaft are considered to be compartment walls or compartment floors.,Walls or floors surrounding a protected shaft are considered to be compartment walls or compartment floors.
1828_UK_UK_Approved_Document_B_vol_1,B3ONLINE VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION 7.22 Any stair or other shaft passing directly from one compartment to another should be enclosed in a protected shaft.,Any stair or other shaft passing directly from one compartment to another should be enclosed in a protected shaft.
1829_UK_UK_Approved_Document_B_vol_1,"Protected shafts should be used for the following only, but may also include sanitary accommodation and washrooms.","Protected shafts should be used for the following only, but may also include sanitary accommodation and washrooms."
1836_UK_UK_Approved_Document_B_vol_1,Additional provisions apply for both of the following.,Additional provisions apply for both of the following.
1837_UK_UK_Approved_Document_B_vol_1,Protected shafts that are protected stairways: Sections 2 to 4.,Protected shafts that are protected stairways: Sections 2 to 4.
1838_UK_UK_Approved_Document_B_vol_1,Stairs that are also firefighting stairs: Section 15.,Stairs that are also firefighting stairs: Section 15.
1840_UK_UK_Approved_Document_B_vol_1,The construction enclosing a protected shaft (Diagram 7.1) should do all of the following.,The construction enclosing a protected shaft (Diagram 7.1) should do all of the following.
1841_UK_UK_Approved_Document_B_vol_1,Form a complete barrier to fire between the compartments connected by the shaft.,Form a complete barrier to fire between the compartments connected by the shaft.
1842_UK_UK_Approved_Document_B_vol_1,"Have the appropriate fire resistance given in Appendix B, Table B3, except for uninsulated glazed screens that meet the provisions of paragraph 7.24.","Have the appropriate fire resistance given in Appendix B, Table B3, except for uninsulated glazed screens that meet the provisions of paragraph 7.24."
1843_UK_UK_Approved_Document_B_vol_1,Satisfy the provisions for ventilation and the treatment of openings in paragraphs 7.28 and 7.29.,Satisfy the provisions for ventilation and the treatment of openings in paragraphs 7.28 and 7.29.
1847_UK_UK_Approved_Document_B_vol_1,of protected shafts.,This diagram shows three common examples which illustrate the principles of the construction of protected shafts.
1873_UK_UK_Approved_Document_B_vol_1,The shaft structure (including any openings) should meet the relevant provisions for both of the following:,The shaft structure (including any openings) should meet the relevant provisions for both of the following:
1874_UK_UK_Approved_Document_B_vol_1,compartment walls (see paragraphs 7.5 to 7.20) and external walls (see Sections 10 and 11 and Diagram 3.10).,compartment walls (see paragraphs 7.5 to 7.20) and external walls (see Sections 10 and 11 and Diagram 3.10).
1878_UK_UK_Approved_Document_B_vol_1,An uninsulated glazed screen may be incorporated in the enclosure to a protected shaft between a stair and a lobby or corridor entered from the stair.,An uninsulated glazed screen may be incorporated in the enclosure to a protected shaft between a stair and a lobby or corridor entered from the stair.
1879_UK_UK_Approved_Document_B_vol_1,The enclosure must conform to Diagram 7.2 and meet all of the following conditions.,The enclosure must conform to Diagram 7.2 and meet all of the following conditions.
1880_UK_UK_Approved_Document_B_vol_1,The standard of fire resistance required for the protected stairway is not more than REI 60.,The standard of fire resistance required for the protected stairway is not more than REI 60.
1881_UK_UK_Approved_Document_B_vol_1,The glazed screen complies with the following.,The glazed screen complies with the following.
1882_UK_UK_Approved_Document_B_vol_1,It achieves a minimum rating of E 30.,It achieves a minimum rating of E 30.
1883_UK_UK_Approved_Document_B_vol_1,"It complies with the guidance on limits on areas of uninsulated glazing in Appendix B, Table B5.","It complies with the guidance on limits on areas of uninsulated glazing in Appendix B, Table B5."
1884_UK_UK_Approved_Document_B_vol_1,The lobby or corridor is enclosed with fire resisting construction achieving a minimum rating of REI 30.,The lobby or corridor is enclosed with fire resisting construction achieving a minimum rating of REI 30.
1885_UK_UK_Approved_Document_B_vol_1,"Where the measures in Diagram 7.2 are not provided, then both of the following apply.","Where the measures in Diagram 7.2 are not provided, then both of the following apply."
1886_UK_UK_Approved_Document_B_vol_1,"The enclosing walls should comply with Appendix B, Table B3.","The enclosing walls should comply with Appendix B, Table B3."
1887_UK_UK_Approved_Document_B_vol_1,"The doors should comply with Appendix B, Table B5.","The doors should comply with Appendix B, Table B5."
1913_UK_UK_Approved_Document_B_vol_1,Diagram 7.2 Uninsulated glazed screen separating protected shaft from lobby or corridor,Diagram 7.2 Uninsulated glazed screen separating protected shaft from lobby or corridor
1915_UK_UK_Approved_Document_B_vol_1,A protected shaft containing a protected stairway and/or a lift should not also contain either of the following.,A protected shaft containing a protected stairway and/or a lift should not also contain either of the following.
1916_UK_UK_Approved_Document_B_vol_1,"A pipe that conveys oil, other than in the mechanism of a hydraulic lift.","A pipe that conveys oil, other than in the mechanism of a hydraulic lift."
1917_UK_UK_Approved_Document_B_vol_1,A ventilating duct.,A ventilating duct.
1918_UK_UK_Approved_Document_B_vol_1,Two exceptions are as follows.,Two exceptions are as follows.
1919_UK_UK_Approved_Document_B_vol_1,A duct provided for pressurising the protected stairway to keep it smoke free.,A duct provided for pressurising the protected stairway to keep it smoke free.
1920_UK_UK_Approved_Document_B_vol_1,A duct provided only to ventilate the protected stairway.,A duct provided only to ventilate the protected stairway.
1921_UK_UK_Approved_Document_B_vol_1,A pipe that is completely separated from a protected shaft by fire resisting construction is not considered to be contained within that shaft.,A pipe that is completely separated from a protected shaft by fire resisting construction is not considered to be contained within that shaft.
1923_UK_UK_Approved_Document_B_vol_1,"B3ONLINE VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION 7.27 In a protected shaft, any pipe carrying natural gas or LPG should be both of the following.","In a protected shaft, any pipe carrying natural gas or LPG should be both of the following."
1924_UK_UK_Approved_Document_B_vol_1,Of screwed steel or all-welded steel construction.,Of screwed steel or all-welded steel construction.
1925_UK_UK_Approved_Document_B_vol_1,Installed in accordance with both of the following.,Installed in accordance with both of the following.
1926_UK_UK_Approved_Document_B_vol_1,The Pipelines Safety Regulations 1996.,The Pipelines Safety Regulations 1996.
1927_UK_UK_Approved_Document_B_vol_1,The Gas Safety (Installation and Use) Regulations 1998.,The Gas Safety (Installation and Use) Regulations 1998.
1929_UK_UK_Approved_Document_B_vol_1,"A protected shaft conveying piped flammable gas should be ventilated direct to the outside air, by ventilation openings at high and low level in the shaft.","A protected shaft conveying piped flammable gas should be ventilated direct to the outside air, by ventilation openings at high and low level in the shaft."
1930_UK_UK_Approved_Document_B_vol_1,Any extension of the storey floor into the protected shaft should not compromise the free movement of air throughout the entire length of the shaft.,Any extension of the storey floor into the protected shaft should not compromise the free movement of air throughout the entire length of the shaft.
1931_UK_UK_Approved_Document_B_vol_1,"Guidance on shafts conveying piped flammable gas, including the size of ventilation openings, is given in BS 8313.","Guidance on shafts conveying piped flammable gas, including the size of ventilation openings, is given in BS 8313."
1933_UK_UK_Approved_Document_B_vol_1,The external wall of a protected shaft does not normally need to have fire resistance.,The external wall of a protected shaft does not normally need to have fire resistance.
1934_UK_UK_Approved_Document_B_vol_1,"Situations where there are provisions are given in paragraph 3.63 (external walls of protected stairways, which may also be protected shafts) and paragraphs 15.8 to 15.11 (firefighting shafts).","Situations where there are provisions are given in paragraph 3.63 (external walls of protected stairways, which may also be protected shafts) and paragraphs 15.8 to 15.11 (firefighting shafts)."
1935_UK_UK_Approved_Document_B_vol_1,Openings in other parts of the enclosure to a protected shaft should be limited to the following.,Openings in other parts of the enclosure to a protected shaft should be limited to the following.
1936_UK_UK_Approved_Document_B_vol_1,"If a wall common to two or more buildings forms part of the enclosure, only the following openings should be made in that wall.","If a wall common to two or more buildings forms part of the enclosure, only the following openings should be made in that wall."
1937_UK_UK_Approved_Document_B_vol_1,"A fire doorset providing a means of escape, which has the same fire resistance as the wall and is fitted in accordance with the provisions in Appendix C.","A fire doorset providing a means of escape, which has the same fire resistance as the wall and is fitted in accordance with the provisions in Appendix C."
1938_UK_UK_Approved_Document_B_vol_1,The passage of a pipe that meets the provisions in Section 9.,The passage of a pipe that meets the provisions in Section 9.
1939_UK_UK_Approved_Document_B_vol_1,Other parts of the enclosure (other than an external wall) should only have openings for any of the following.,Other parts of the enclosure (other than an external wall) should only have openings for any of the following.
1940_UK_UK_Approved_Document_B_vol_1,"Fire doorsets of the appropriate fire resistance, fitted in accordance with the provisions in Appendix C.","Fire doorsets of the appropriate fire resistance, fitted in accordance with the provisions in Appendix C."
1941_UK_UK_Approved_Document_B_vol_1,The passage of pipes which meet the provisions in Section 9.,The passage of pipes which meet the provisions in Section 9.
1942_UK_UK_Approved_Document_B_vol_1,"Inlets to, outlets from and openings for a ventilation duct (if the shaft contains or serves as a ventilating duct), meeting the provisions in Section 9.","Inlets to, outlets from and openings for a ventilation duct (if the shaft contains or serves as a ventilating duct), meeting the provisions in Section 9."
1943_UK_UK_Approved_Document_B_vol_1,The passage of lift cables into a lift machine room (if the shaft contains a lift).,The passage of lift cables into a lift machine room (if the shaft contains a lift).
1944_UK_UK_Approved_Document_B_vol_1,"If the machine room is at the bottom of the shaft, the openings should be as small as practicable.","If the machine room is at the bottom of the shaft, the openings should be as small as practicable."
1947_UK_UK_Approved_Document_B_vol_1,"Cavities in the construction of a building provide a ready route for the spread of smoke and flame, which can present a greater danger as any spread is concealed.","Cavities in the construction of a building provide a ready route for the spread of smoke and flame, which can present a greater danger as any spread is concealed."
1948_UK_UK_Approved_Document_B_vol_1,"For the purpose of this document, a cavity is considered to be any concealed space.","For the purpose of this document, a cavity is considered to be any concealed space."
1950_UK_UK_Approved_Document_B_vol_1,"To reduce the potential for fire spread, cavity barriers should be provided for both of the following.","To reduce the potential for fire spread, cavity barriers should be provided for both of the following."
1951_UK_UK_Approved_Document_B_vol_1,To divide cavities.,To divide cavities.
1952_UK_UK_Approved_Document_B_vol_1,To close the edges of cavities.,To close the edges of cavities.
1954_UK_UK_Approved_Document_B_vol_1,Cavity barriers should not be confused with fire-stopping details (Section 9).,Cavity barriers should not be confused with fire-stopping details (Section 9).
1957_UK_UK_Approved_Document_B_vol_1,Cavity barriers should be provided at all of the following locations.,Cavity barriers should be provided at all of the following locations.
1958_UK_UK_Approved_Document_B_vol_1,"At the edges of cavities, including around openings (such as windows, doors and exit/entry points for services).","At the edges of cavities, including around openings (such as windows, doors and exit/entry points for services)."
1959_UK_UK_Approved_Document_B_vol_1,At the junction between an external cavity wall and every compartment floor and compartment wall.,At the junction between an external cavity wall and every compartment floor and compartment wall.
1960_UK_UK_Approved_Document_B_vol_1,"At the junction between an internal cavity wall and every compartment floor, compartment wall or other wall or door assembly forming a fire resisting barrier.","At the junction between an internal cavity wall and every compartment floor, compartment wall or other wall or door assembly forming a fire resisting barrier."
1961_UK_UK_Approved_Document_B_vol_1,This does not apply where a wall meets the conditions of Diagram 8.2.,This does not apply where a wall meets the conditions of Diagram 8.2.
1962_UK_UK_Approved_Document_B_vol_1,It is not appropriate to complete a line of compartment walls by fitting cavity barriers above them.,It is not appropriate to complete a line of compartment walls by fitting cavity barriers above them.
1963_UK_UK_Approved_Document_B_vol_1,The compartment walls should extend to the underside of the floor or roof above.,The compartment walls should extend to the underside of the floor or roof above.
1965_UK_UK_Approved_Document_B_vol_1,If the fire resisting construction of a protected escape route is either of the following.,If the fire resisting construction of a protected escape route is either of the following.
1966_UK_UK_Approved_Document_B_vol_1,Not carried to full storey height.,Not carried to full storey height.
1967_UK_UK_Approved_Document_B_vol_1,"At the top storey, not carried to the underside of the roof covering.","At the top storey, not carried to the underside of the roof covering."
1968_UK_UK_Approved_Document_B_vol_1,Then the cavity above or below the fire resisting construction should be either of the following.,Then the cavity above or below the fire resisting construction should be either of the following.
1969_UK_UK_Approved_Document_B_vol_1,Fitted with cavity barriers on the line of the enclosure.,Fitted with cavity barriers on the line of the enclosure.
1970_UK_UK_Approved_Document_B_vol_1,"For cavities above the fire resisting construction, enclosed on the lower side by a fire resisting ceiling (minimum EI 30) that extends throughout the building, compartment or separated part (see Diagram 8.3).","For cavities above the fire resisting construction, enclosed on the lower side by a fire resisting ceiling (minimum EI 30) that extends throughout the building, compartment or separated part (see Diagram 8.3)."
2013_UK_UK_Approved_Document_B_vol_1,"In divided corridors (paragraph 3.25 and following) with cavities, fire-stopping should be provided to prevent alternative escape routes being affected by fire and/or smoke.","In divided corridors (paragraph 3.25 and following) with cavities, fire-stopping should be provided to prevent alternative escape routes being affected by fire and/or smoke."
2016_UK_UK_Approved_Document_B_vol_1,"Cavity barriers are not required between double-skinned corrugated or profiled insulated roof sheeting, if the sheeting complies with all of the following.","Cavity barriers are not required between double-skinned corrugated or profiled insulated roof sheeting, if the sheeting complies with all of the following."
2017_UK_UK_Approved_Document_B_vol_1,"The sheeting is rated class A2-s3, d2 or better.","The sheeting is rated class A2-s3, d2 or better."
2018_UK_UK_Approved_Document_B_vol_1,"Both surfaces of the insulating layer are rated class C-s3, d2 or better.","Both surfaces of the insulating layer are rated class C-s3, d2 or better."
2019_UK_UK_Approved_Document_B_vol_1,Both surfaces of the insulating layer make contact with the inner and outer skins of cladding (Diagram 8.4).,Both surfaces of the insulating layer make contact with the inner and outer skins of cladding (Diagram 8.4).
2027_UK_UK_Approved_Document_B_vol_1,Two leaves of brick or,Two leaves of brick or  concrete each at least 75mm thick
2032_UK_UK_Approved_Document_B_vol_1,do not need to achieve a specific performance in relation to fire resistance.,Materials used to close the cavity in this arrangement do not need to achieve a specific performance in relation to fire resistance.
2035_UK_UK_Approved_Document_B_vol_1,that the following conditions are met:,Domestic meter cupboards may be installed provided that the following conditions are met:
2040_UK_UK_Approved_Document_B_vol_1,"more than 80(cid:31)80mm, which is fire-stopped.","The inner leaf is not penetrated except by a sleeve not more than 80(cid:31)80mm, which is fire-stopped."
2041_UK_UK_Approved_Document_B_vol_1,"Materials achieving class B-s3, d2 or worse may be placed within the cavity.","Materials achieving class B-s3, d2 or worse may be placed within the cavity."
2053_UK_UK_Approved_Document_B_vol_1,The ceiling should meet all of the following conditions.,The ceiling should meet all of the following conditions.
2055_UK_UK_Approved_Document_B_vol_1,Provide a minimum fire resistance of EI 30.,Provide a minimum fire resistance of EI 30.
2056_UK_UK_Approved_Document_B_vol_1,"Be imperforate, except for an opening described in paragraph 5.24.","Be imperforate, except for an opening described in paragraph 5.24."
2057_UK_UK_Approved_Document_B_vol_1,Extend throughout the building or compartment.,Extend throughout the building or compartment.
2058_UK_UK_Approved_Document_B_vol_1,Not be easily demountable.,Not be easily demountable.
2067_UK_UK_Approved_Document_B_vol_1,The insulation should make contact with both skins of sheeting.,The insulation should make contact with both skins of sheeting.
2069_UK_UK_Approved_Document_B_vol_1,where such roofs pass over the top of a compartment wall.,See also Diagram 5.2a regarding the need for fire-stopping where such roofs pass over the top of a compartment wall.
2072_UK_UK_Approved_Document_B_vol_1,"Cavity barriers, tested from each side separately, should provide a minimum of both of the following:","Cavity barriers, tested from each side separately, should provide a minimum of both of the following:"
2074_UK_UK_Approved_Document_B_vol_1,minutes’ insulation (I 15).,minutes’ insulation (I 15).
2075_UK_UK_Approved_Document_B_vol_1,They may be formed by a construction provided for another purpose if it achieves the same performance.,They may be formed by a construction provided for another purpose if it achieves the same performance.
2076_UK_UK_Approved_Document_B_vol_1,Cavity barriers should meet the requirements set out in paragraphs 5.21 to 5.24.,Cavity barriers should meet the requirements set out in paragraphs 5.21 to 5.24.
2080_UK_UK_Approved_Document_B_vol_1,,"Every joint, imperfect fit and opening for services through a fire-separating element should be sealed with fire-stopping to ensure that the fire resistance of the element is not impaired."
2081_UK_UK_Approved_Document_B_vol_1,"stopping delays the spread of fire and, generally, the spread of smoke as well.","Fire-stopping delays the spread of fire and, generally, the spread of smoke as well."
2083_UK_UK_Approved_Document_B_vol_1,"Pipes passing through a fire-separating element, unless in a protected shaft, should meet one of the alternatives A, B or C below.","Pipes passing through a fire-separating element, unless in a protected shaft, should meet one of the alternatives A, B or C below."
2085_UK_UK_Approved_Document_B_vol_1,"Provide a proprietary, tested sealing system that will maintain the fire resistance of the wall, floor or cavity barrier.","Provide a proprietary, tested sealing system that will maintain the fire resistance of the wall, floor or cavity barrier."
2087_UK_UK_Approved_Document_B_vol_1,"Where a proprietary sealing system is not used, fire-stop around the pipe, keeping the opening for the pipe as small as possible.","Where a proprietary sealing system is not used, fire-stop around the pipe, keeping the opening for the pipe as small as possible."
2088_UK_UK_Approved_Document_B_vol_1,The nominal internal diameter of the pipe should not exceed the relevant dimension given in Table 9.1.,The nominal internal diameter of the pipe should not exceed the relevant dimension given in Table 9.1.
2089_UK_UK_Approved_Document_B_vol_1,The diameter given in Table 9.1 for pipes of specification (b) used in situation 2 or 3 assumes that the pipes are part of an above-ground drainage system and are enclosed as shown in Diagram 9.1.,The diameter given in Table 9.1 for pipes of specification (b) used in situation 2 or 3 assumes that the pipes are part of an above-ground drainage system and are enclosed as shown in Diagram 9.1.
2090_UK_UK_Approved_Document_B_vol_1,"If they are not, the smaller diameter given for situation 5 should be used.","If they are not, the smaller diameter given for situation 5 should be used."
2092_UK_UK_Approved_Document_B_vol_1,"A pipe with a maximum nominal internal diameter of 160mm may be used with a sleeve made out of a high melting point metal, as shown in Diagram 9.2, if the pipe is made of one of the following.","A pipe with a maximum nominal internal diameter of 160mm may be used with a sleeve made out of a high melting point metal, as shown in Diagram 9.2, if the pipe is made of one of the following."
2097_UK_UK_Approved_Document_B_vol_1,uPVC (pipes should also comply with either BS 4514 or BS 5255).,uPVC (pipes should also comply with either BS 4514 or BS 5255).
2098_UK_UK_Approved_Document_B_vol_1,"A high melting point metal means any metal (such as cast iron, copper or steel) which, if exposed to a temperature of 800°C, will not soften or fracture to the extent that flame or hot gas will pass through the wall of the pipe.","A high melting point metal means any metal (such as cast iron, copper or steel) which, if exposed to a temperature of 800°C, will not soften or fracture to the extent that flame or hot gas will pass through the wall of the pipe."
2127_UK_UK_Approved_Document_B_vol_1,The enclosure should meet all of the following conditions.,The enclosure should meet all of the following conditions.
2128_UK_UK_Approved_Document_B_vol_1,"Be bounded by a compartment wall or floor, an outside wall, an intermediate floor or a casing (see specification at 2 below).","Be bounded by a compartment wall or floor, an outside wall, an intermediate floor or a casing (see specification at 2 below)."
2129_UK_UK_Approved_Document_B_vol_1,"Have internal surfaces (except framing members) of class B-s3, d2 or better.","Have internal surfaces (except framing members) of class B-s3, d2 or better."
2131_UK_UK_Approved_Document_B_vol_1,means that there is no limit set for smoke production and/or flaming droplets/particles).,"Note: when a classification includes ‘s3, d2’, this means that there is no limit set for smoke production and/or flaming droplets/particles)."
2132_UK_UK_Approved_Document_B_vol_1,Not have an access panel which opens into a circulation space or bedroom.,Not have an access panel which opens into a circulation space or bedroom.
2133_UK_UK_Approved_Document_B_vol_1,Be used only for drainage or water supply or vent pipes for a drainage system.,Be used only for drainage or water supply or vent pipes for a drainage system.
2134_UK_UK_Approved_Document_B_vol_1,The casing should meet all the following conditions.,The casing should meet all the following conditions.
2135_UK_UK_Approved_Document_B_vol_1,Be imperforate except for an opening for a pipe or an access panel.,Be imperforate except for an opening for a pipe or an access panel.
2136_UK_UK_Approved_Document_B_vol_1,b Not be of sheet metal.,Not be of sheet metal.
2138_UK_UK_Approved_Document_B_vol_1,(including any access panel).,Not have fire resistance less than E 30 (including any access panel).
2139_UK_UK_Approved_Document_B_vol_1,"The opening for a pipe, in either the element of structure or the casing, should be as small as possible and fire-stopped around the pipe.","The opening for a pipe, in either the element of structure or the casing, should be as small as possible and fire-stopped around the pipe."
2155_UK_UK_Approved_Document_B_vol_1,between pipe and fire-separating element.,Make the opening in the fire-separating element as small as possible and provide fire-stopping between pipe and fire-separating element.
2156_UK_UK_Approved_Document_B_vol_1,See Table 9.1 for materials specification.,See Table 9.1 for materials specification.
2157_UK_UK_Approved_Document_B_vol_1,The sleeve should be class A1 rated.,The sleeve should be class A1 rated.
2185_UK_UK_Approved_Document_B_vol_1,"Any metal (such as cast iron, copper or steel) which, if exposed to a temperature of 800°C, will not soften or fracture to the extent that flame or hot gas will pass through the wall of the pipe.","Any metal (such as cast iron, copper or steel) which, if exposed to a temperature of 800°C, will not soften or fracture to the extent that flame or hot gas will pass through the wall of the pipe."
2186_UK_UK_Approved_Document_B_vol_1,uPVC pipes that comply with either BS 4514 or BS 5255.,uPVC pipes that comply with either BS 4514 or BS 5255.
2187_UK_UK_Approved_Document_B_vol_1,These diameters are only in relation to pipes that form part of an above-ground drainage system and are enclosed as shown in Diagram 9.1.,These diameters are only in relation to pipes that form part of an above-ground drainage system and are enclosed as shown in Diagram 9.1.
2188_UK_UK_Approved_Document_B_vol_1,"In other cases, the maximum diameters given for situation 5 apply.","In other cases, the maximum diameters given for situation 5 apply."
2191_UK_UK_Approved_Document_B_vol_1,Ductwork should not help to transfer fire and smoke through the building.,Ductwork should not help to transfer fire and smoke through the building.
2192_UK_UK_Approved_Document_B_vol_1,"Terminals of exhaust points should be sited away from final exits, cladding or roofing materials achieving class B-s3, d2 or worse and openings into the building.","Terminals of exhaust points should be sited away from final exits, cladding or roofing materials achieving class B-s3, d2 or worse and openings into the building."
2193_UK_UK_Approved_Document_B_vol_1,Ventilation ducts supplying or extracting air directly to or from a protected stairway should not also serve other areas.,Ventilation ducts supplying or extracting air directly to or from a protected stairway should not also serve other areas.
2194_UK_UK_Approved_Document_B_vol_1,A separate ventilation system should be provided for each protected stairway.,A separate ventilation system should be provided for each protected stairway.
2195_UK_UK_Approved_Document_B_vol_1,A fire and smoke damper should be provided where ductwork enters or leaves each section of the protected escape route it serves.,A fire and smoke damper should be provided where ductwork enters or leaves each section of the protected escape route it serves.
2196_UK_UK_Approved_Document_B_vol_1,It should be operated by a smoke detector or suitable fire detection system.,It should be operated by a smoke detector or suitable fire detection system.
2197_UK_UK_Approved_Document_B_vol_1,Fire and smoke dampers should close when smoke is detected.,Fire and smoke dampers should close when smoke is detected.
2198_UK_UK_Approved_Document_B_vol_1,"Alternatively, the methods set out in paragraphs 9.16 and 9.17 and Diagrams 9.3 and 9.4 may be followed.","Alternatively, the methods set out in paragraphs 9.16 and 9.17 and Diagrams 9.3 and 9.4 may be followed."
2199_UK_UK_Approved_Document_B_vol_1,"In a system that recirculates air, smoke detectors should be fitted in the extract ductwork before both of the following.","In a system that recirculates air, smoke detectors should be fitted in the extract ductwork before both of the following."
2200_UK_UK_Approved_Document_B_vol_1,The point where recirculated air is separated from air to be discharged to the outside.,The point where recirculated air is separated from air to be discharged to the outside.
