id,text,text-fixed
630_UK_UK_Approved_Document_C,"Such ventilation systems, particularly those using powered ventilation, are unlikely to be appropriate for owner occupied properties as there is a risk of interference by users.","Such ventilation systems, particularly those using powered ventilation, are unlikely to be appropriate for owner occupied properties as there is a risk of interference by users."
632_UK_UK_Approved_Document_C,Radon is a naturally occurring radioactive colourless and odourless gas which is formed in small quantities by radioactive decay wherever uranium and radium are found.,Radon is a naturally occurring radioactive colourless and odourless gas which is formed in small quantities by radioactive decay wherever uranium and radium are found.
633_UK_UK_Approved_Document_C,It can move through the subsoil and so into buildings.,It can move through the subsoil and so into buildings.
634_UK_UK_Approved_Document_C,"Some parts of the country, notably the West Country, have higher levels than elsewhere.","Some parts of the country, notably the West Country, have higher levels than elsewhere."
635_UK_UK_Approved_Document_C,Exposure to high levels for long periods increases the risk of developing lung cancer.,Exposure to high levels for long periods increases the risk of developing lung cancer.
636_UK_UK_Approved_Document_C,"To reduce this risk all new buildings, extensions and conversions, whether residential or non-domestic, built in areas where there may be elevated radon emissions, may need to incorporate precautions against radon.","To reduce this risk all new buildings, extensions and conversions, whether residential or non-domestic, built in areas where there may be elevated radon emissions, may need to incorporate precautions against radon."
637_UK_UK_Approved_Document_C,"Guidance on whether an area is susceptible to radon, and appropriate protective measures, can be obtained from BRE Report BR 21175.","Guidance on whether an area is susceptible to radon, and appropriate protective measures, can be obtained from BRE Report BR 21175."
638_UK_UK_Approved_Document_C,The maps in BR 211 are based on the indicative atlas published by Public Health England (formerly the Health Protection Agency) and the British Geological Survey.,The maps in BR 211 are based on the indicative atlas published by Public Health England (formerly the Health Protection Agency) and the British Geological Survey.
639_UK_UK_Approved_Document_C,Radon risk reports may be used as an alternative approach to the maps for assessing the need for protective measures.,Radon risk reports may be used as an alternative approach to the maps for assessing the need for protective measures.
640_UK_UK_Approved_Document_C,These reports are available from:,These reports are available from:
641_UK_UK_Approved_Document_C,"• UK Radon, www.UKradon.org, for small domestic and workplace buildings (and extensions) that have an existing postal address.","UK Radon, www.UKradon.org, for small domestic and workplace buildings (and extensions) that have an existing postal address."
644_UK_UK_Approved_Document_C,"Georeports, for other development sites.","Georeports, for other development sites."
645_UK_UK_Approved_Document_C,"• Public Health England (formerly the Health Protection Agency), radon@phe.gov.uk, for large workplaces.","Public Health England (formerly the Health Protection Agency), radon@phe.gov.uk, for large workplaces."
646_UK_UK_Approved_Document_C,BR 211 provides guidance on basic radon protective measures appropriate in areas where 3% to 10% of homes and full radon protective measures in areas where more than 10% of homes are predicted to have radon at or above the Radon Action Level of 200Bq/m3.,BR 211 provides guidance on basic radon protective measures appropriate in areas where 3% to 10% of homes and full radon protective measures in areas where more than 10% of homes are predicted to have radon at or above the Radon Action Level of 200Bq/m3.
647_UK_UK_Approved_Document_C,"Note: Use of the alternative radon risk reports approach will provide a more accurate assessment of whether radon protective measures are necessary and, if needed, the level of protection that is appropriate.","Note: Use of the alternative radon risk reports approach will provide a more accurate assessment of whether radon protective measures are necessary and, if needed, the level of protection that is appropriate."
648_UK_UK_Approved_Document_C,The Ionising Radiations Regulations76 and other legislation set out relevant requirements including a national reference level for radon in workplaces.,The Ionising Radiations Regulations76 and other legislation set out relevant requirements including a national reference level for radon in workplaces.
649_UK_UK_Approved_Document_C,See also the BRE guide Radon in the workplace77.,See also the BRE guide Radon in the workplace77.
652_UK_UK_Approved_Document_C,"Additionally, techniques for installing radon resistant membranes described in BR 211 may be suitable for use in domestic sized buildings with heating and ventilation regimes similar to those used in dwellings but this should be done with caution.","Additionally, techniques for installing radon resistant membranes described in BR 211 may be suitable for use in domestic sized buildings with heating and ventilation regimes similar to those used in dwellings but this should be done with caution."
655_UK_UK_Approved_Document_C,"BRE/Environment Agency Report BR 414 Protective measures for housing on gas-contaminated land, 2001.","BRE/Environment Agency Report BR 414 Protective measures for housing on gas-contaminated land, 2001."
656_UK_UK_Approved_Document_C,"DETR/Arup Environmental PIT Research Report: Passive venting of soil gases beneath buildings, 1997.","DETR/Arup Environmental PIT Research Report: Passive venting of soil gases beneath buildings, 1997."
657_UK_UK_Approved_Document_C,"BRE Report BR 211 Radon: Guidance on protective measures for new buildings (including supplementary advice for extensions, conversions and refurbishment), 2007.","BRE Report BR 211 Radon: Guidance on protective measures for new buildings (including supplementary advice for extensions, conversions and refurbishment), 2007."
658_UK_UK_Approved_Document_C,The Ionising Radiations Regulations 1999 (SI 1999/3232).,The Ionising Radiations Regulations 1999 (SI 1999/3232).
659_UK_UK_Approved_Document_C,"BRE Report FB 41 Radon in the workplace: A guide for building owners and managers (Second edition), 2011.","BRE Report FB 41 Radon in the workplace: A guide for building owners and managers (Second edition), 2011."
662_UK_UK_Approved_Document_C,"The provisions which follow assume that 3.1 the site of the building is not subject to general flooding (see paragraph 0.8) or, if it is, that appropriate steps are being taken.","The provisions which follow assume that 3.1 the site of the building is not subject to general flooding (see paragraph 0.8) or, if it is, that appropriate steps are being taken."
663_UK_UK_Approved_Document_C,"Where the water table can rise to within 0.25m of the lowest floor of the building, or where surface water could enter or adversely affect the building, either the ground to be covered by the building should be drained by gravity, or other effective means of safeguarding the building should be taken.","Where the water table can rise to within 0.25m of the lowest floor of the building, or where surface water could enter or adversely affect the building, either the ground to be covered by the building should be drained by gravity, or other effective means of safeguarding the building should be taken."
664_UK_UK_Approved_Document_C,If an active subsoil drain is cut during 3.3 excavation and if it passes under the building it should be:,If an active subsoil drain is cut during 3.3 excavation and if it passes under the building it should be:
665_UK_UK_Approved_Document_C,re-laid in pipes with sealed joints and have access points outside the building; or,re-laid in pipes with sealed joints and have access points outside the building; or
666_UK_UK_Approved_Document_C,re-routed around the building; or,re-routed around the building; or
667_UK_UK_Approved_Document_C,re-run to another outfall (see Diagram 3).,re-run to another outfall (see Diagram 3).
668_UK_UK_Approved_Document_C,"Where there is a risk that groundwater beneath or around the building could adversely affect the stability and properties of the ground, consideration should be given to site drainage or other protection (see Section 4: Floors).","Where there is a risk that groundwater beneath or around the building could adversely affect the stability and properties of the ground, consideration should be given to site drainage or other protection (see Section 4: Floors)."
669_UK_UK_Approved_Document_C,"For protecting low lying buildings or 3.5 basements from localised flooding where foul water drainage also receives rainwater, refer to Approved Document H (Drainage and waste disposal).","For protecting low lying buildings or 3.5 basements from localised flooding where foul water drainage also receives rainwater, refer to Approved Document H (Drainage and waste disposal)."
670_UK_UK_Approved_Document_C,In heavy rainfall these systems surcharge and where preventative measures are not taken this could lead to increased risks of flooding within the property.,In heavy rainfall these systems surcharge and where preventative measures are not taken this could lead to increased risks of flooding within the property.
671_UK_UK_Approved_Document_C,"Flooding can create blockages in drains 3.6 and sewers that can lead to backflow of sewage into properties through low level drain gullies, toilets, etc. Guidance on anti-flooding devices is given in a CIRIA publication79.","Flooding can create blockages in drains 3.6 and sewers that can lead to backflow of sewage into properties through low level drain gullies, toilets, etc. Guidance on anti-flooding devices is given in a CIRIA publication79."
672_UK_UK_Approved_Document_C,General excavation work for foundations and services can alter groundwater flows through the site.,General excavation work for foundations and services can alter groundwater flows through the site.
674_UK_UK_Approved_Document_C,borne contaminants to the foundations or into the building or its services.,"Where contaminants are present in the ground, consideration should be given to subsoil drainage to prevent the transportation of water-borne contaminants to the foundations or into the building or its services."
676_UK_UK_Approved_Document_C,"CIRIA Publication C506 Low-cost options for prevention of flooding from sewers, 1998.","CIRIA Publication C506 Low-cost options for prevention of flooding from sewers, 1998."
681_UK_UK_Approved_Document_C,This section gives guidance for five 4.1 situations:,This section gives guidance for five 4.1 situations:
682_UK_UK_Approved_Document_C,ground supported floors exposed to moisture from the ground (see paragraphs 4.6 to 4.12);,ground supported floors exposed to moisture from the ground (see paragraphs 4.6 to 4.12);
683_UK_UK_Approved_Document_C,suspended timber ground floors exposed to moisture from the ground (see paragraphs 4.13 to 4.16);,suspended timber ground floors exposed to moisture from the ground (see paragraphs 4.13 to 4.16);
684_UK_UK_Approved_Document_C,suspended concrete ground floors exposed to moisture from the ground (see paragraphs 4.17 to 4.20);,suspended concrete ground floors exposed to moisture from the ground (see paragraphs 4.17 to 4.20);
685_UK_UK_Approved_Document_C,the risk of interstitial condensation in ground floors and floors exposed from below (see paragraph 4.21);,the risk of interstitial condensation in ground floors and floors exposed from below (see paragraph 4.21);
686_UK_UK_Approved_Document_C,the risk of surface condensation and mould growth on any type of floor (see paragraph 4.22).,the risk of surface condensation and mould growth on any type of floor (see paragraph 4.22).
687_UK_UK_Approved_Document_C,Floors next to the ground should:,Floors next to the ground should:
688_UK_UK_Approved_Document_C,resist the passage of ground moisture to the upper surface of the floor;,resist the passage of ground moisture to the upper surface of the floor;
689_UK_UK_Approved_Document_C,not be damaged by moisture from the ground;,not be damaged by moisture from the ground;
690_UK_UK_Approved_Document_C,not be damaged by groundwater;,not be damaged by groundwater;
691_UK_UK_Approved_Document_C,resist the passage of ground gases.,resist the passage of ground gases.
692_UK_UK_Approved_Document_C,To meet requirement C1 (2) floors in some localities may need to resist the passage of hazardous ground gases such as radon or methane.,To meet requirement C1 (2) floors in some localities may need to resist the passage of hazardous ground gases such as radon or methane.
693_UK_UK_Approved_Document_C,"Remedial measures will include a gas resistant barrier which, with proper detailing, can also function as a damp proof membrane.","Remedial measures will include a gas resistant barrier which, with proper detailing, can also function as a damp proof membrane."
694_UK_UK_Approved_Document_C,"For specific guidance for methane and other gases refer to paragraphs 2.25 to 2.38, and for radon refer to paragraphs 2.39 and 2.40.","For specific guidance for methane and other gases refer to paragraphs 2.25 to 2.38, and for radon refer to paragraphs 2.39 and 2.40."
695_UK_UK_Approved_Document_C,Guidance is provided in reports BR 41480 and BR 21175 respectively.,Guidance is provided in reports BR 41480 and BR 21175 respectively.
696_UK_UK_Approved_Document_C,Consideration should be given to whether 4.2(a) need apply to a building used wholly for:,Consideration should be given to whether 4.2(a) need apply to a building used wholly for:
697_UK_UK_Approved_Document_C,"storing goods, provided that any persons who are habitually employed in the building are engaged only in taking in, caring for or taking out the goods; or","storing goods, provided that any persons who are habitually employed in the building are engaged only in taking in, caring for or taking out the goods; or"
698_UK_UK_Approved_Document_C,a purpose such that the provision would not serve to increase protection to the health or safety of any persons habitually employed in the building.,a purpose such that the provision would not serve to increase protection to the health or safety of any persons habitually employed in the building.
699_UK_UK_Approved_Document_C,Floors next to the ground and floors 4.4 exposed from below should be designed and constructed so that their structural and thermal performance are not adversely affected by interstitial condensation.,Floors next to the ground and floors 4.4 exposed from below should be designed and constructed so that their structural and thermal performance are not adversely affected by interstitial condensation.
700_UK_UK_Approved_Document_C,"All floors should not promote surface 4.5 condensation or mould growth, given reasonable occupancy conditions.","All floors should not promote surface 4.5 condensation or mould growth, given reasonable occupancy conditions."
704_UK_UK_Approved_Document_C,proof membrane is provided.,proof membrane is provided.
705_UK_UK_Approved_Document_C,Suitable insulation may be incorporated.,Suitable insulation may be incorporated.
707_UK_UK_Approved_Document_C,"Unless it is subjected to water pressure, which is likely in the case of buildings on very permeable strata such as chalk, limestone or gravel (in which case see Alternative approach, paragraph 4.12), a concrete ground supported floor may be built as follows (Diagram 4):","Unless it is subjected to water pressure, which is likely in the case of buildings on very permeable strata such as chalk, limestone or gravel (in which case see Alternative approach, paragraph 4.12), a concrete ground supported floor may be built as follows (Diagram 4):"
708_UK_UK_Approved_Document_C,"well compacted hardcore bed, no greater than 600mm deep82, of clean, broken brick or similar inert material, free from materials including water-soluble sulphates in quantities which could damage the concrete (BRE Digest 27683; and","well compacted hardcore bed, no greater than 600mm deep82, of clean, broken brick or similar inert material, free from materials including water-soluble sulphates in quantities which could damage the concrete (BRE Digest 27683; and"
709_UK_UK_Approved_Document_C,"concrete at least 100mm thick (but thicker if the structural design requires) to mix ST2 in BS 8500 or, if there is embedded reinforcement, to mix ST4 in BS 850084; and","concrete at least 100mm thick (but thicker if the structural design requires) to mix ST2 in BS 8500 or, if there is embedded reinforcement, to mix ST4 in BS 850084; and"
711_UK_UK_Approved_Document_C,"proof courses in walls, piers and the like.","damp-proof membrane above or below the concrete, and continuous with the damp-proof courses in walls, piers and the like."
712_UK_UK_Approved_Document_C,"If the ground could contain water soluble sulphates, or there is any risk that sulphate or other deleterious matter could contaminate the hardcore, the membrane should be placed at the base of the concrete slab85.","If the ground could contain water soluble sulphates, or there is any risk that sulphate or other deleterious matter could contaminate the hardcore, the membrane should be placed at the base of the concrete slab85."
713_UK_UK_Approved_Document_C,"BRE Report BR 211 Radon: Guidance on protective measures for new buildings (including supplementary advice for extensions, conversions and refurbishment), 2007.","BRE Report BR 211 Radon: Guidance on protective measures for new buildings (including supplementary advice for extensions, conversions and refurbishment), 2007."
714_UK_UK_Approved_Document_C,"BRE/Environment Agency Report BR 414 Protective measures for housing on gas-contaminated land, 2001.","BRE/Environment Agency Report BR 414 Protective measures for housing on gas-contaminated land, 2001."
715_UK_UK_Approved_Document_C,"If the hardcore bed is deeper than 600mm, there may be a risk of excessive settlement and cracking of the floor slab.","If the hardcore bed is deeper than 600mm, there may be a risk of excessive settlement and cracking of the floor slab."
716_UK_UK_Approved_Document_C,"In such cases, a suspended floor slab is advised.","In such cases, a suspended floor slab is advised."
717_UK_UK_Approved_Document_C,"BRE Digest 276 Hardcore, 1992.","BRE Digest 276 Hardcore, 1992."
719_UK_UK_Approved_Document_C,Complementary British Standard to BS EN 206-1 Method of specifying and guidance for the specifier.,Complementary British Standard to BS EN 206-1 Method of specifying and guidance for the specifier.
720_UK_UK_Approved_Document_C,"BRE Special Digest SD1 Concrete in aggressive ground, 2003.","BRE Special Digest SD1 Concrete in aggressive ground, 2003."
723_UK_UK_Approved_Document_C,"A membrane below the concrete could 4.8 be formed with a sheet of polyethylene, which should be at least 300µm thick (1200 gauge) with sealed joints and laid on a bed of material that will not damage the sheet.","A membrane below the concrete could 4.8 be formed with a sheet of polyethylene, which should be at least 300µm thick (1200 gauge) with sealed joints and laid on a bed of material that will not damage the sheet."
724_UK_UK_Approved_Document_C,A membrane laid above the concrete may 4.9 be either polyethylene sheet as described above (but without the bedding material) or three coats of cold applied bitumen solution or similar moisture and water vapour resisting material.,A membrane laid above the concrete may 4.9 be either polyethylene sheet as described above (but without the bedding material) or three coats of cold applied bitumen solution or similar moisture and water vapour resisting material.
725_UK_UK_Approved_Document_C,"In each case it should be protected by either a screed or a floor finish, unless the membrane is pitchmastic or similar material which will also serve as a floor finish.","In each case it should be protected by either a screed or a floor finish, unless the membrane is pitchmastic or similar material which will also serve as a floor finish."
726_UK_UK_Approved_Document_C,Insulants placed beneath floor slabs 4.10 should have sufficient strength to resist the weight of the slab and the anticipated floor loading as well as any possible overloading during construction.,Insulants placed beneath floor slabs 4.10 should have sufficient strength to resist the weight of the slab and the anticipated floor loading as well as any possible overloading during construction.
727_UK_UK_Approved_Document_C,In order to resist degradation insulation that is placed below the damp proof membrane should have low water absorption.,In order to resist degradation insulation that is placed below the damp proof membrane should have low water absorption.
728_UK_UK_Approved_Document_C,If necessary the insulant should be resistant to contaminants in the ground.,If necessary the insulant should be resistant to contaminants in the ground.
729_UK_UK_Approved_Document_C,A timber floor finish laid directly on concrete may be bedded in a material which may also serve as a damp-proof membrane.,A timber floor finish laid directly on concrete may be bedded in a material which may also serve as a damp-proof membrane.
732_UK_UK_Approved_Document_C,Some preservative treatments are described in BS 1282:199986.,Some preservative treatments are described in BS 1282:199986.
734_UK_UK_Approved_Document_C,The requirement can also be achieved by following the relevant recommendations of Clause 11 of BS CP 102:197387.,The requirement can also be achieved by following the relevant recommendations of Clause 11 of BS CP 102:197387.
735_UK_UK_Approved_Document_C,BS 8102:199088 includes recommendations for floors subject to water pressure.,BS 8102:199088 includes recommendations for floors subject to water pressure.
737_UK_UK_Approved_Document_C,Any suspended timber floor next to the ground will meet the requirement if:,Any suspended timber floor next to the ground will meet the requirement if:
738_UK_UK_Approved_Document_C,the ground is covered so as to resist moisture and prevent plant growth; and,the ground is covered so as to resist moisture and prevent plant growth; and
739_UK_UK_Approved_Document_C,there is a ventilated air space between the ground covering and the timber; and,there is a ventilated air space between the ground covering and the timber; and
740_UK_UK_Approved_Document_C,there are damp-proof courses between the timber and any material which can carry moisture from the ground.,there are damp-proof courses between the timber and any material which can carry moisture from the ground.
741_UK_UK_Approved_Document_C,BS 1282:1999 Wood preservatives.,BS 1282:1999 Wood preservatives.
742_UK_UK_Approved_Document_C,"Guidance on choice, use and application.","Guidance on choice, use and application."
743_UK_UK_Approved_Document_C,BS CP 102:1973 Protection of buildings against water from the ground.,BS CP 102:1973 Protection of buildings against water from the ground.
744_UK_UK_Approved_Document_C,BS 8102:1990 Code of practice for protection of structures against water from the ground.,BS 8102:1990 Code of practice for protection of structures against water from the ground.
748_UK_UK_Approved_Document_C,"Unless it is covered with a floor finish which is highly vapour resistant (in which case see the Alternative approach in paragraph 4.16), a suspended timber floor next to the ground may be built as follows (Diagram 5):","Unless it is covered with a floor finish which is highly vapour resistant (in which case see the Alternative approach in paragraph 4.16), a suspended timber floor next to the ground may be built as follows (Diagram 5):"
749_UK_UK_Approved_Document_C,Ground covering either: i. unreinforced concrete at least 100mm thick to mix ST 1 in BS 850089.,Ground covering either: i. unreinforced concrete at least 100mm thick to mix ST 1 in BS 850089.
750_UK_UK_Approved_Document_C,"The concrete should be laid on a compacted hardcore bed of clean, broken brick or any other inert material free from materials including water-soluble sulphates in quantities which could damage the concrete; or","The concrete should be laid on a compacted hardcore bed of clean, broken brick or any other inert material free from materials including water-soluble sulphates in quantities which could damage the concrete; or"
751_UK_UK_Approved_Document_C,"concrete, composed as described above, or inert fine aggregate, in either case at least 50mm thick laid on at least 300µm (1200 gauge) polyethylene sheet with sealed joints, and itself laid on a bed of material which will not damage the sheet.","concrete, composed as described above, or inert fine aggregate, in either case at least 50mm thick laid on at least 300µm (1200 gauge) polyethylene sheet with sealed joints, and itself laid on a bed of material which will not damage the sheet."
752_UK_UK_Approved_Document_C,"To prevent water collecting on the ground covering, either the top should be entirely above the highest level of the adjoining ground or, on sloping sites, consideration should be given to installing drainage on the outside of the up-slope side of the building (see Diagram 6).","To prevent water collecting on the ground covering, either the top should be entirely above the highest level of the adjoining ground or, on sloping sites, consideration should be given to installing drainage on the outside of the up-slope side of the building (see Diagram 6)."
753_UK_UK_Approved_Document_C,Ventilated air space measuring at least 75mm from the ground covering to the underside of any wall-plates and at least 150mm to the underside of the suspended timber floor (or insulation if provided).,Ventilated air space measuring at least 75mm from the ground covering to the underside of any wall-plates and at least 150mm to the underside of the suspended timber floor (or insulation if provided).
754_UK_UK_Approved_Document_C,Two opposing external walls should have ventilation openings placed so that the ventilating air will have a free path between opposite sides and to all parts.,Two opposing external walls should have ventilation openings placed so that the ventilating air will have a free path between opposite sides and to all parts.
759_UK_UK_Approved_Document_C,Complementary British Standard to BS EN 206-1 Method of specifying and guidance for the specifier.,Complementary British Standard to BS EN 206-1 Method of specifying and guidance for the specifier.
760_UK_UK_Approved_Document_C,Site preparation and resistance to contaminants and moisture Approved Document CONLINE VERSIONONLINE VERSION FLOORS opening area.,Site preparation and resistance to contaminants and moisture Approved Document CONLINE VERSIONONLINE VERSION FLOORS opening area.
761_UK_UK_Approved_Document_C,Any pipes needed to carry ventilating air should have a diameter of at least 100mm.,Any pipes needed to carry ventilating air should have a diameter of at least 100mm.
762_UK_UK_Approved_Document_C,Ventilation openings should incorporate suitable grilles which prevent the entry of vermin to the sub-floor but do not resist the air flow unduly.,Ventilation openings should incorporate suitable grilles which prevent the entry of vermin to the sub-floor but do not resist the air flow unduly.
763_UK_UK_Approved_Document_C,If floor levels need to be nearer to the ground to provide level access sub-floor ventilation can be provided through offset (periscope) ventilators.,If floor levels need to be nearer to the ground to provide level access sub-floor ventilation can be provided through offset (periscope) ventilators.
764_UK_UK_Approved_Document_C,"Damp-proof courses of impervious sheet material, engineering brick or slates in cement mortar or other material which will prevent the passage of moisture.","Damp-proof courses of impervious sheet material, engineering brick or slates in cement mortar or other material which will prevent the passage of moisture."
765_UK_UK_Approved_Document_C,Guidance for choice of materials is given in BS 5628:Part 3:200190.,Guidance for choice of materials is given in BS 5628:Part 3:200190.
766_UK_UK_Approved_Document_C,"In shrinkable clay soils, the depth of the air space may need to be increased to allow for heave.","In shrinkable clay soils, the depth of the air space may need to be increased to allow for heave."
767_UK_UK_Approved_Document_C,"In areas such as kitchens, utility rooms 4.15 and bathrooms where water may be spilled, any board used as a flooring, irrespective of the storey, should be moisture resistant.","In areas such as kitchens, utility rooms 4.15 and bathrooms where water may be spilled, any board used as a flooring, irrespective of the storey, should be moisture resistant."
768_UK_UK_Approved_Document_C,In the case of chipboard it should be of one of the grades with improved moisture resistance specified in BS 7331:199091 or BS EN 312 Part 5:199792.,In the case of chipboard it should be of one of the grades with improved moisture resistance specified in BS 7331:199091 or BS EN 312 Part 5:199792.
769_UK_UK_Approved_Document_C,"It should be laid, fixed and jointed in the manner recommended by the manufacturer.","It should be laid, fixed and jointed in the manner recommended by the manufacturer."
770_UK_UK_Approved_Document_C,To demonstrate compliance the identification marks should be facing upwards.,To demonstrate compliance the identification marks should be facing upwards.
771_UK_UK_Approved_Document_C,Any softwood boarding should be at least 20mm thick and from a durable species93 or treated with a suitable preservative.,Any softwood boarding should be at least 20mm thick and from a durable species93 or treated with a suitable preservative.
773_UK_UK_Approved_Document_C,The requirement can also be met (see paragraph 4.14 above) by following the relevant recommendations of Clause 11 of BS CP 102:197394.,The requirement can also be met (see paragraph 4.14 above) by following the relevant recommendations of Clause 11 of BS CP 102:197394.
775_UK_UK_Approved_Document_C,"Any suspended floor of in situ or precast concrete, including beam and block floors, next to the ground will meet the requirement if it will adequately prevent the passage of moisture to the upper surface and if the reinforcement is protected against moisture.","Any suspended floor of in situ or precast concrete, including beam and block floors, next to the ground will meet the requirement if it will adequately prevent the passage of moisture to the upper surface and if the reinforcement is protected against moisture."
777_UK_UK_Approved_Document_C,One solution for a suspended concrete floor could be:,One solution for a suspended concrete floor could be:
778_UK_UK_Approved_Document_C,in situ concrete at least 100mm thick (but thicker if the structural design requires) containing at least 300kg of cement for each m3 of concrete; or,in situ concrete at least 100mm thick (but thicker if the structural design requires) containing at least 300kg of cement for each m3 of concrete; or
779_UK_UK_Approved_Document_C,precast concrete construction with or without infilling slabs; and,precast concrete construction with or without infilling slabs; and
780_UK_UK_Approved_Document_C,reinforcing steel protected by concrete cover of at least 40mm if the concrete is in situ and at least the thickness required for a moderate exposure if the concrete is precast.,reinforcing steel protected by concrete cover of at least 40mm if the concrete is in situ and at least the thickness required for a moderate exposure if the concrete is precast.
782_UK_UK_Approved_Document_C,A suspended concrete floor will meet the requirements if it incorporates:,A suspended concrete floor will meet the requirements if it incorporates:
783_UK_UK_Approved_Document_C,a damp-proof membrane (if the ground below the floor has been excavated below the lowest level of the surrounding ground and will not be effectively drained); and,a damp-proof membrane (if the ground below the floor has been excavated below the lowest level of the surrounding ground and will not be effectively drained); and
784_UK_UK_Approved_Document_C,a ventilated air space.,a ventilated air space.
785_UK_UK_Approved_Document_C,This should measure at least 150mm clear from the ground to the underside of the floor (or insulation if provided).,This should measure at least 150mm clear from the ground to the underside of the floor (or insulation if provided).
786_UK_UK_Approved_Document_C,Two opposing external walls should have ventilation openings placed so that the ventilating air will have a free path between opposite sides and to all parts of the floor void.,Two opposing external walls should have ventilation openings placed so that the ventilating air will have a free path between opposite sides and to all parts of the floor void.
787_UK_UK_Approved_Document_C,"The openings should be not less than either 1500mm2/m run of external wall or 500mm2/m2 of floor area, whichever gives the greater opening area.","The openings should be not less than either 1500mm2/m run of external wall or 500mm2/m2 of floor area, whichever gives the greater opening area."
788_UK_UK_Approved_Document_C,Any pipes needed to carry ventilating air should have a diameter of at least 100mm.,Any pipes needed to carry ventilating air should have a diameter of at least 100mm.
789_UK_UK_Approved_Document_C,Ventilation openings should incorporate suitable grilles which prevent the entry of vermin to the sub-floor but do not resist the air flow unduly.,Ventilation openings should incorporate suitable grilles which prevent the entry of vermin to the sub-floor but do not resist the air flow unduly.
790_UK_UK_Approved_Document_C,"In localities where flooding is likely, 4.20 consideration may be given to including means of inspecting and clearing out the sub-floor voids beneath suspended floors.","In localities where flooding is likely, 4.20 consideration may be given to including means of inspecting and clearing out the sub-floor voids beneath suspended floors."
791_UK_UK_Approved_Document_C,"For guidance, see Improving the flood performance of new buildings – Flood resilient construction8.","For guidance, see Improving the flood performance of new buildings – Flood resilient construction8."
792_UK_UK_Approved_Document_C,"Improving the flood performance of new buildings – Flood resilient construction, Communities and Local Government, Defra and the Environment Agency, 2007.","Improving the flood performance of new buildings – Flood resilient construction, Communities and Local Government, Defra and the Environment Agency, 2007."
793_UK_UK_Approved_Document_C,BS 5628-3:2001 Code of practice for use of masonry.,BS 5628-3:2001 Code of practice for use of masonry.
794_UK_UK_Approved_Document_C,"Materials and components, design and workmanship.","Materials and components, design and workmanship."
795_UK_UK_Approved_Document_C,BS 7331:1990 Specification for direct surfaced wood chipboard based on thermosetting resins.,BS 7331:1990 Specification for direct surfaced wood chipboard based on thermosetting resins.
796_UK_UK_Approved_Document_C,BS EN 312-5:1997 Particleboards.,BS EN 312-5:1997 Particleboards.
798_UK_UK_Approved_Document_C,Requirements for load-bearing boards for use in humid conditions.,Requirements for load-bearing boards for use in humid conditions.
799_UK_UK_Approved_Document_C,"BRE Digest 429 Timbers: their natural durability and resistance to preservative treatment, 1998.","BRE Digest 429 Timbers: their natural durability and resistance to preservative treatment, 1998."
800_UK_UK_Approved_Document_C,BS CP 102:1973 Protection of buildings against water from the ground.,BS CP 102:1973 Protection of buildings against water from the ground.
805_UK_UK_Approved_Document_C,"A ground floor or floor exposed from below, i.e. above an open parking space or passageway, as shown in Diagram 7, will meet the requirement if it is designed and constructed in accordance with Clause 8.5 and Appendix D of BS 5250:200296, BS EN ISO 13788:200297 and BR 26298.","A ground floor or floor exposed from below, i.e. above an open parking space or passageway, as shown in Diagram 7, will meet the requirement if it is designed and constructed in accordance with Clause 8.5 and Appendix D of BS 5250:200296, BS EN ISO 13788:200297 and BR 26298."
807_UK_UK_Approved_Document_C,A floor will meet the requirement if:,A floor will meet the requirement if:
808_UK_UK_Approved_Document_C,a ground floor is designed and constructed so that the thermal transmittance (U-value) does not exceed 0.7W/m2K at any point; and,a ground floor is designed and constructed so that the thermal transmittance (U-value) does not exceed 0.7W/m2K at any point; and
809_UK_UK_Approved_Document_C,"in the case of all floors, the junctions between elements are designed to Accredited Construction Details99, or follow the guidance of BRE IP17/01100.","in the case of all floors, the junctions between elements are designed to Accredited Construction Details99, or follow the guidance of BRE IP17/01100."
810_UK_UK_Approved_Document_C,BS 5250:2002 Code of practice for the control of condensation in buildings.,BS 5250:2002 Code of practice for the control of condensation in buildings.
811_UK_UK_Approved_Document_C,BS EN ISO 13788:2002 Hygrothermal performance of building components and building elements.,BS EN ISO 13788:2002 Hygrothermal performance of building components and building elements.
812_UK_UK_Approved_Document_C,Internal surface temperature to avoid critical surface humidity and interstitial condensation.,Internal surface temperature to avoid critical surface humidity and interstitial condensation.
814_UK_UK_Approved_Document_C,"BRE Report BR 262 Thermal insulation: avoiding risks, 2002.","BRE Report BR 262 Thermal insulation: avoiding risks, 2002."
816_UK_UK_Approved_Document_C,partl/bcassociateddocuments9/acd.,partl/bcassociateddocuments9/acd.
818_UK_UK_Approved_Document_C,"Assessing the effects of thermal bridging at junctions and around openings, 2001.","Assessing the effects of thermal bridging at junctions and around openings, 2001."
821_UK_UK_Approved_Document_C,This section gives guidance for four 5.1 situations:,This section gives guidance for four 5.1 situations:
822_UK_UK_Approved_Document_C,internal and external walls exposed to moisture from the ground (see paragraphs 5.4 to 5.6);,internal and external walls exposed to moisture from the ground (see paragraphs 5.4 to 5.6);
